Date,Spotify Streams,Change
"Jul 9, 2019",0,0.0
"Jul 10, 2019",86208,86208.0
"Jul 11, 2019",171795,85587.0
"Jul 12, 2019",256758,84963.0
"Jul 13, 2019",341092,84334.0
"Jul 14, 2019",424795,83703.0
"Jul 15, 2019",507865,83070.0
"Jul 16, 2019",590299,82434.0
"Jul 17, 2019",672096,81797.0
"Jul 18, 2019",753254,81158.0
"Jul 19, 2019",833774,80520.0
"Jul 20, 2019",913654,79880.0
"Jul 21, 2019",992894,79240.0
"Jul 22, 2019",1071494,78600.0
"Jul 23, 2019",1149456,77962.0
"Jul 24, 2019",1226781,77325.0
"Jul 25, 2019",1303469,76688.0
"Jul 26, 2019",1379523,76054.0
"Jul 27, 2019",1454944,75421.0
"Jul 28, 2019",1529736,74792.0
"Jul 29, 2019",1603900,74164.0
"Jul 30, 2019",1677439,73539.0
"Jul 31, 2019",1750358,72919.0
"Aug 1, 2019",1822658,72300.0
"Aug 2, 2019",1894345,71687.0
"Aug 3, 2019",1965421,71076.0
"Aug 4, 2019",2035892,70471.0
"Aug 5, 2019",2105761,69869.0
"Aug 6, 2019",2175033,69272.0
"Aug 7, 2019",2243714,68681.0
"Aug 8, 2019",2311806,68092.0
"Aug 9, 2019",2379317,67511.0
"Aug 10, 2019",2446251,66934.0
"Aug 11, 2019",2512614,66363.0
"Aug 12, 2019",2578410,65796.0
"Aug 13, 2019",2643647,65237.0
"Aug 14, 2019",2708328,64681.0
"Aug 15, 2019",2772461,64133.0
"Aug 16, 2019",2836051,63590.0
"Aug 17, 2019",2899104,63053.0
"Aug 18, 2019",2961626,62522.0
"Aug 19, 2019",3023623,61997.0
"Aug 20, 2019",3085101,61478.0
"Aug 21, 2019",3146067,60966.0
"Aug 22, 2019",3206527,60460.0
"Aug 23, 2019",3266486,59959.0
"Aug 24, 2019",3325952,59466.0
"Aug 25, 2019",3384930,58978.0
"Aug 26, 2019",3443427,58497.0
"Aug 27, 2019",3501448,58021.0
"Aug 28, 2019",3559001,57553.0
"Aug 29, 2019",3616091,57090.0
"Aug 30, 2019",3672725,56634.0
"Aug 31, 2019",3728908,56183.0
"Sep 1, 2019",3784648,55740.0
"Sep 2, 2019",3839949,55301.0
"Sep 3, 2019",3894819,54870.0
"Sep 4, 2019",3949262,54443.0
"Sep 5, 2019",4003286,54024.0
"Sep 6, 2019",4056896,53610.0
"Sep 7, 2019",4110099,53203.0
"Sep 8, 2019",4162899,52800.0
"Sep 9, 2019",4215303,52404.0
"Sep 10, 2019",4267316,52013.0
"Sep 11, 2019",4318945,51629.0
"Sep 12, 2019",4370194,51249.0
"Sep 13, 2019",4421070,50876.0
"Sep 14, 2019",4471578,50508.0
"Sep 15, 2019",4521723,50145.0
"Sep 16, 2019",4571511,49788.0
"Sep 17, 2019",4620947,49436.0
"Sep 18, 2019",4670037,49090.0
"Sep 19, 2019",4718785,48748.0
"Sep 20, 2019",4767197,48412.0
"Sep 21, 2019",4815277,48080.0
"Sep 22, 2019",4863032,47755.0
"Sep 23, 2019",4910465,47433.0
"Sep 24, 2019",4957581,47116.0
"Sep 25, 2019",5004386,46805.0
"Sep 26, 2019",5050884,46498.0
"Sep 27, 2019",5097080,46196.0
"Sep 28, 2019",5142977,45897.0
"Sep 29, 2019",5188582,45605.0
"Sep 30, 2019",5233898,45316.0
"Oct 1, 2019",5278930,45032.0
"Oct 2, 2019",5323681,44751.0
"Oct 3, 2019",5368157,44476.0
"Oct 4, 2019",5412361,44204.0
"Oct 5, 2019",5456297,43936.0
"Oct 6, 2019",5499970,43673.0
"Oct 7, 2019",5543384,43414.0
"Oct 8, 2019",5586542,43158.0
"Oct 9, 2019",5629448,42906.0
"Oct 10, 2019",5672107,42659.0
"Oct 11, 2019",5714521,42414.0
"Oct 12, 2019",5756695,42174.0
"Oct 13, 2019",5798632,41937.0
"Oct 14, 2019",5840335,41703.0
"Oct 15, 2019",5881809,41474.0
"Oct 16, 2019",5923057,41248.0
"Oct 17, 2019",5964081,41024.0
"Oct 18, 2019",6004886,40805.0
"Oct 19, 2019",6045475,40589.0
"Oct 20, 2019",6085850,40375.0
"Oct 21, 2019",6126016,40166.0
"Oct 22, 2019",6165974,39958.0
"Oct 23, 2019",6205729,39755.0
"Oct 24, 2019",6245283,39554.0
"Oct 25, 2019",6284640,39357.0
"Oct 26, 2019",6323801,39161.0
"Oct 27, 2019",6362770,38969.0
"Oct 28, 2019",6401550,38780.0
"Oct 29, 2019",6440144,38594.0
"Oct 30, 2019",6478554,38410.0
"Oct 31, 2019",6516782,38228.0
"Nov 1, 2019",6554833,38051.0
"Nov 2, 2019",6592707,37874.0
"Nov 3, 2019",6630408,37701.0
"Nov 4, 2019",6667939,37531.0
"Nov 5, 2019",6705301,37362.0
"Nov 6, 2019",6742497,37196.0
"Nov 7, 2019",6779529,37032.0
"Nov 8, 2019",6816400,36871.0
"Nov 9, 2019",6853112,36712.0
"Nov 10, 2019",6889668,36556.0
"Nov 11, 2019",6926069,36401.0
"Nov 12, 2019",6962318,36249.0
"Nov 13, 2019",6998416,36098.0
"Nov 14, 2019",7034367,35951.0
"Nov 15, 2019",7070172,35805.0
"Nov 16, 2019",7105832,35660.0
"Nov 17, 2019",7141351,35519.0
"Nov 18, 2019",7176730,35379.0
"Nov 19, 2019",7211971,35241.0
"Nov 20, 2019",7247076,35105.0
"Nov 21, 2019",7282046,34970.0
"Nov 22, 2019",7316884,34838.0
"Nov 23, 2019",7351592,34708.0
"Nov 24, 2019",7386171,34579.0
"Nov 25, 2019",7420623,34452.0
"Nov 26, 2019",7454949,34326.0
"Nov 27, 2019",7489152,34203.0
"Nov 28, 2019",7523233,34081.0
"Nov 29, 2019",7557193,33960.0
"Nov 30, 2019",7591035,33842.0
"Dec 1, 2019",7624760,33725.0
"Dec 2, 2019",7658370,33610.0
"Dec 3, 2019",7691865,33495.0
"Dec 4, 2019",7725248,33383.0
"Dec 5, 2019",7758520,33272.0
"Dec 6, 2019",7791682,33162.0
"Dec 7, 2019",7824736,33054.0
"Dec 8, 2019",7857684,32948.0
"Dec 9, 2019",7890527,32843.0
"Dec 10, 2019",7923265,32738.0
"Dec 11, 2019",7955901,32636.0
"Dec 12, 2019",7988436,32535.0
"Dec 13, 2019",8020871,32435.0
"Dec 14, 2019",8053207,32336.0
"Dec 15, 2019",8085446,32239.0
"Dec 16, 2019",8117589,32143.0
"Dec 17, 2019",8149637,32048.0
"Dec 18, 2019",8181591,31954.0
"Dec 19, 2019",8213453,31862.0
"Dec 20, 2019",8245223,31770.0
