Date,Spotify Streams,Change
"Dec 13, 2024",0,0.0
"Dec 14, 2024",90480,90480.0
"Dec 15, 2024",169394,78914.0
"Dec 16, 2024",218942,49548.0
"Dec 17, 2024",254340,35398.0
"Dec 18, 2024",281955,27615.0
"Dec 19, 2024",304626,22671.0
"Dec 20, 2024",323850,19224.0
"Dec 21, 2024",340514,16664.0
"Dec 22, 2024",355190,14676.0
"Dec 23, 2024",368272,13082.0
"Dec 24, 2024",380040,11768.0
"Dec 25, 2024",390704,10664.0
"Dec 26, 2024",400424,9720.0
"Dec 27, 2024",409326,8902.0
"Dec 28, 2024",417512,8186.0
"Dec 29, 2024",425063,7551.0
"Dec 30, 2024",432048,6985.0
"Dec 31, 2024",438523,6475.0
"Jan 1, 2025",444536,6013.0
"Jan 2, 2025",450130,5594.0
"Jan 3, 2025",455339,5209.0
"Jan 4, 2025",465035,9696.0
"Jan 5, 2025",473725,8690.0
"Jan 6, 2025",482415,8690.0
"Jan 7, 2025",496824,14409.0
"Jan 8, 2025",511232,14408.0
"Jan 9, 2025",515697,4465.0
"Jan 10, 2025",520161,4464.0
"Jan 11, 2025",537228,17067.0
"Jan 12, 2025",540664,3436.0
"Jan 13, 2025",544099,3435.0
"Jan 14, 2025",559920,15821.0
"Jan 15, 2025",559920,0.0
"Jan 16, 2025",567656,7736.0
"Jan 17, 2025",575391,7735.0
"Jan 18, 2025",582791,7400.0
"Jan 19, 2025",590190,7399.0
"Jan 20, 2025",596599,6409.0
"Jan 21, 2025",604222,7623.0
"Jan 22, 2025",611644,7422.0
"Jan 23, 2025",618762,7118.0
"Jan 24, 2025",625777,7015.0
"Jan 25, 2025",632255,6478.0
"Jan 26, 2025",638733,6478.0
"Jan 27, 2025",644202,5469.0
"Jan 28, 2025",651011,6809.0
"Jan 29, 2025",657650,6639.0
"Jan 30, 2025",664519,6869.0
"Jan 31, 2025",671278,6759.0
"Feb 1, 2025",677679,6401.0
"Feb 2, 2025",683227,5548.0
"Feb 3, 2025",688184,4957.0
"Feb 4, 2025",694025,5841.0
"Feb 5, 2025",705683,11658.0
"Feb 6, 2025",705683,0.0
"Feb 7, 2025",711193,5510.0
