Date,Likes,Change
"Mar 11, 2019",557981,0
"Mar 12, 2019",557981,0
"Mar 13, 2019",557981,0
"Mar 14, 2019",557981,0
"Mar 15, 2019",557981,0
"Mar 16, 2019",557981,0
"Mar 17, 2019",557981,0
"Mar 18, 2019",557981,0
"Mar 19, 2019",562204,4223
"Mar 20, 2019",562204,0
"Mar 21, 2019",562204,0
"Mar 22, 2019",562204,0
"Mar 23, 2019",562204,0
"Mar 24, 2019",562204,0
"Mar 25, 2019",562204,0
"Mar 26, 2019",562204,0
"Mar 27, 2019",562204,0
"Mar 28, 2019",562204,0
"Mar 29, 2019",562204,0
"Mar 30, 2019",562204,0
"Mar 31, 2019",562204,0
"Apr 1, 2019",562204,0
"Apr 2, 2019",562204,0
"Apr 3, 2019",562204,0
"Apr 4, 2019",562204,0
"Apr 5, 2019",562204,0
"Apr 6, 2019",562204,0
"Apr 7, 2019",562204,0
"Apr 8, 2019",562204,0
"Apr 9, 2019",562204,0
"Apr 10, 2019",562204,0
"Apr 11, 2019",562204,0
"Apr 12, 2019",562204,0
"Apr 13, 2019",562204,0
"Apr 14, 2019",562204,0
"Apr 15, 2019",562204,0
"Apr 16, 2019",562204,0
"Apr 17, 2019",562204,0
"Apr 18, 2019",562204,0
"Apr 19, 2019",568704,6500
"Apr 20, 2019",568704,0
"Apr 21, 2019",568704,0
"Apr 22, 2019",568704,0
"Apr 23, 2019",568704,0
"Apr 24, 2019",568704,0
"Apr 25, 2019",568704,0
"Apr 26, 2019",568704,0
"Apr 27, 2019",568704,0
"Apr 28, 2019",568704,0
"Apr 29, 2019",568704,0
"Apr 30, 2019",568704,0
"May 1, 2019",568704,0
"May 2, 2019",568704,0
"May 3, 2019",568704,0
"May 4, 2019",568704,0
"May 5, 2019",568704,0
"May 6, 2019",568704,0
"May 7, 2019",568704,0
"May 8, 2019",568704,0
"May 9, 2019",568704,0
"May 10, 2019",568704,0
"May 11, 2019",568704,0
"May 12, 2019",568704,0
"May 13, 2019",568704,0
"May 14, 2019",568704,0
"May 15, 2019",568704,0
"May 16, 2019",568704,0
"May 17, 2019",568704,0
"May 18, 2019",568704,0
"May 19, 2019",577417,8713
"May 20, 2019",577417,0
"May 21, 2019",577417,0
"May 22, 2019",577417,0
"May 23, 2019",577417,0
"May 24, 2019",577417,0
"May 25, 2019",577417,0
"May 26, 2019",577417,0
"May 27, 2019",577417,0
"May 28, 2019",577417,0
"May 29, 2019",577417,0
"May 30, 2019",577417,0
"May 31, 2019",577417,0
"Jun 1, 2019",577417,0
"Jun 2, 2019",577417,0
"Jun 3, 2019",577417,0
"Jun 4, 2019",577417,0
"Jun 5, 2019",577417,0
"Jun 6, 2019",577417,0
"Jun 7, 2019",577417,0
"Jun 8, 2019",577417,0
"Jun 9, 2019",577417,0
"Jun 10, 2019",578244,827
"Jun 11, 2019",579070,826
"Jun 12, 2019",579897,827
"Jun 13, 2019",580724,827
"Jun 14, 2019",581551,827
"Jun 15, 2019",582377,826
"Jun 16, 2019",583204,827
"Jun 17, 2019",583343,139
"Jun 18, 2019",583483,140
"Jun 19, 2019",583622,139
"Jun 20, 2019",583761,139
"Jun 21, 2019",583927,166
