Date,Likes,Change
"Jun 8, 2016",215359,0
"Jun 9, 2016",215483,124
"Jun 10, 2016",215505,22
"Jun 11, 2016",215529,24
"Jun 12, 2016",215556,27
"Jun 13, 2016",215591,35
"Jun 14, 2016",215626,35
"Jun 15, 2016",215661,35
"Jun 16, 2016",215696,35
"Jun 17, 2016",215731,35
"Jun 18, 2016",215865,134
"Jun 19, 2016",216088,223
"Jun 20, 2016",216350,262
"Jun 21, 2016",216572,222
"Jun 22, 2016",216794,222
"Jun 23, 2016",217015,221
"Jun 24, 2016",217237,222
"Jun 25, 2016",217471,234
"Jun 26, 2016",217687,216
"Jun 27, 2016",217888,201
"Jun 28, 2016",218155,267
"Jun 29, 2016",218364,209
"Jun 30, 2016",218549,185
"Jul 1, 2016",218781,232
"Jul 2, 2016",218978,197
"Jul 3, 2016",219208,230
"Jul 4, 2016",219417,209
"Jul 5, 2016",219661,244
"Jul 6, 2016",219886,225
"Jul 7, 2016",220153,267
"Jul 8, 2016",220359,206
"Jul 9, 2016",220602,243
"Jul 10, 2016",220830,228
"Jul 11, 2016",221087,257
"Jul 12, 2016",221333,246
"Jul 13, 2016",221567,234
"Jul 14, 2016",221812,245
"Jul 15, 2016",222054,242
"Jul 16, 2016",222310,256
"Jul 17, 2016",222528,218
"Jul 18, 2016",222781,253
"Jul 19, 2016",223054,273
"Jul 20, 2016",223294,240
"Jul 21, 2016",223536,242
"Jul 22, 2016",223789,253
"Jul 23, 2016",223999,210
"Jul 24, 2016",224213,214
"Jul 25, 2016",224506,293
"Jul 26, 2016",224771,265
"Jul 27, 2016",225024,253
"Jul 28, 2016",225250,226
"Jul 29, 2016",225466,216
"Jul 30, 2016",225666,200
"Jul 31, 2016",225843,177
"Aug 1, 2016",226101,258
"Aug 2, 2016",226342,241
"Aug 3, 2016",226614,272
"Aug 4, 2016",226853,239
"Aug 5, 2016",227124,271
"Aug 6, 2016",227373,249
"Aug 7, 2016",227586,213
"Aug 8, 2016",227822,236
"Aug 9, 2016",228031,209
"Aug 10, 2016",228242,211
"Aug 11, 2016",228483,241
"Aug 12, 2016",228686,203
"Aug 13, 2016",228949,263
"Aug 14, 2016",229165,216
"Aug 15, 2016",229441,276
"Aug 16, 2016",229654,213
"Aug 17, 2016",229914,260
"Aug 18, 2016",230190,276
"Aug 19, 2016",230440,250
"Aug 20, 2016",230668,228
"Aug 21, 2016",230902,234
"Aug 22, 2016",231129,227
"Aug 23, 2016",231386,257
"Aug 24, 2016",231643,257
"Aug 25, 2016",231900,257
"Aug 26, 2016",232121,221
"Aug 27, 2016",232366,245
"Aug 28, 2016",232541,175
"Aug 29, 2016",232732,191
"Aug 30, 2016",232935,203
"Aug 31, 2016",233132,197
"Sep 1, 2016",233374,242
"Sep 2, 2016",233618,244
"Sep 3, 2016",233850,232
"Sep 4, 2016",234092,242
"Sep 5, 2016",234357,265
"Sep 6, 2016",234585,228
"Sep 7, 2016",234817,232
"Sep 8, 2016",235042,225
"Sep 9, 2016",235241,199
"Sep 10, 2016",235452,211
"Sep 11, 2016",235687,235
"Sep 12, 2016",235904,217
"Sep 13, 2016",236159,255
"Sep 14, 2016",236393,234
"Sep 15, 2016",236608,215
"Sep 16, 2016",236824,216
"Sep 17, 2016",237002,178
"Sep 18, 2016",237205,203
"Sep 19, 2016",237449,244
"Sep 20, 2016",237734,285
"Sep 21, 2016",237985,251
"Sep 22, 2016",238270,285
"Sep 23, 2016",238503,233
"Sep 24, 2016",238702,199
"Sep 25, 2016",238904,202
"Sep 26, 2016",239126,222
"Sep 27, 2016",239353,227
"Sep 28, 2016",239592,239
"Sep 29, 2016",239788,196
"Sep 30, 2016",240009,221
"Oct 1, 2016",240181,172
"Oct 2, 2016",240397,216
"Oct 3, 2016",240607,210
"Oct 4, 2016",240771,164
"Oct 5, 2016",240919,148
"Oct 6, 2016",241149,230
"Oct 7, 2016",241342,193
"Oct 8, 2016",241583,241
"Oct 9, 2016",241838,255
"Oct 10, 2016",242079,241
"Oct 11, 2016",242275,196
"Oct 12, 2016",242472,197
"Oct 13, 2016",242685,213
"Oct 14, 2016",242892,207
"Oct 15, 2016",243094,202
"Oct 16, 2016",243281,187
"Oct 17, 2016",243471,190
"Oct 18, 2016",243657,186
"Oct 19, 2016",243848,191
"Oct 20, 2016",244016,168
"Oct 21, 2016",244166,150
"Oct 22, 2016",244335,169
"Oct 23, 2016",244500,165
"Oct 24, 2016",244671,171
"Oct 25, 2016",244866,195
"Oct 26, 2016",245054,188
"Oct 27, 2016",245228,174
"Oct 28, 2016",245434,206
"Oct 29, 2016",245614,180
"Oct 30, 2016",245779,165
"Oct 31, 2016",245934,155
"Nov 1, 2016",246153,219
"Nov 2, 2016",246376,223
"Nov 3, 2016",246586,210
"Nov 4, 2016",246801,215
"Nov 5, 2016",247024,223
"Nov 6, 2016",247189,165
"Nov 7, 2016",247375,186
"Nov 8, 2016",247532,157
"Nov 9, 2016",247717,185
"Nov 10, 2016",247957,240
"Nov 11, 2016",248135,178
"Nov 12, 2016",248309,174
"Nov 13, 2016",248471,162
"Nov 14, 2016",248693,222
"Nov 15, 2016",248875,182
"Nov 16, 2016",249061,186
"Nov 17, 2016",249244,183
"Nov 18, 2016",249422,178
"Nov 19, 2016",249602,180
"Nov 20, 2016",249785,183
"Nov 21, 2016",249959,174
"Nov 22, 2016",250164,205
"Nov 23, 2016",250329,165
"Nov 24, 2016",250455,126
"Nov 25, 2016",250674,219
"Nov 26, 2016",250884,210
"Nov 27, 2016",251067,183
"Nov 28, 2016",251286,219
"Nov 29, 2016",251504,218
"Nov 30, 2016",251709,205
"Dec 1, 2016",251912,203
"Dec 2, 2016",252136,224
"Dec 3, 2016",252354,218
"Dec 4, 2016",252571,217
"Dec 5, 2016",252772,201
"Dec 6, 2016",252968,196
"Dec 7, 2016",253164,196
"Dec 8, 2016",253350,186
"Dec 9, 2016",253541,191
"Dec 10, 2016",253749,208
"Dec 11, 2016",253956,207
"Dec 12, 2016",254157,201
"Dec 13, 2016",254365,208
"Dec 14, 2016",254565,200
"Dec 15, 2016",254740,175
"Dec 16, 2016",254937,197
"Dec 17, 2016",255136,199
"Dec 18, 2016",255295,159
"Dec 19, 2016",255480,185
"Dec 20, 2016",255678,198
"Dec 21, 2016",255859,181
"Dec 22, 2016",256067,208
"Dec 23, 2016",256287,220
"Dec 24, 2016",256479,192
"Dec 25, 2016",256626,147
"Dec 26, 2016",256805,179
"Dec 27, 2016",256984,179
"Dec 28, 2016",257184,200
"Dec 29, 2016",257394,210
"Dec 30, 2016",257596,202
"Dec 31, 2016",257766,170
"Jan 1, 2017",257902,136
"Jan 2, 2017",258076,174
"Jan 3, 2017",258236,160
"Jan 4, 2017",258418,182
"Jan 5, 2017",258597,179
"Jan 6, 2017",258806,209
"Jan 7, 2017",259058,252
"Jan 8, 2017",259281,223
"Jan 9, 2017",259445,164
"Jan 10, 2017",259629,184
"Jan 11, 2017",259829,200
"Jan 12, 2017",260001,172
"Jan 13, 2017",260186,185
"Jan 14, 2017",260395,209
"Jan 15, 2017",260608,213
