Date,Likes,Change
"Oct 27, 2024",37586,0
"Oct 28, 2024",68103,30517
"Oct 29, 2024",98619,30516
"Oct 30, 2024",110078,11459
"Oct 31, 2024",121538,11460
"Nov 1, 2024",132997,11459
"Nov 2, 2024",144457,11460
"Nov 3, 2024",155916,11459
"Nov 4, 2024",163206,7290
"Nov 5, 2024",170496,7290
"Nov 6, 2024",177785,7289
"Nov 7, 2024",185075,7290
"Nov 8, 2024",193752,8677
"Nov 9, 2024",202429,8677
"Nov 10, 2024",207831,5402
"Nov 11, 2024",213232,5401
"Nov 12, 2024",219396,6164
"Nov 13, 2024",225559,6163
"Nov 14, 2024",231058,5499
"Nov 15, 2024",236558,5500
"Nov 16, 2024",242057,5499
"Nov 17, 2024",246298,4241
"Nov 18, 2024",250539,4241
"Nov 19, 2024",254780,4241
"Nov 20, 2024",259331,4551
"Nov 21, 2024",263881,4550
"Nov 22, 2024",267500,3619
"Nov 23, 2024",271118,3618
"Nov 24, 2024",274737,3619
"Nov 25, 2024",278277,3540
"Nov 26, 2024",281818,3541
"Nov 27, 2024",285358,3540
"Nov 28, 2024",289636,4278
"Nov 29, 2024",293914,4278
"Nov 30, 2024",297377,3463
"Dec 1, 2024",300841,3464
"Dec 2, 2024",304304,3463
"Dec 3, 2024",308115,3811
"Dec 4, 2024",311925,3810
"Dec 5, 2024",315683,3758
"Dec 6, 2024",319440,3757
"Dec 7, 2024",322776,3336
"Dec 8, 2024",326111,3335
"Dec 9, 2024",328883,2772
"Dec 10, 2024",331654,2771
"Dec 11, 2024",334684,3030
"Dec 12, 2024",337714,3030
"Dec 13, 2024",341590,3876
"Dec 14, 2024",345465,3875
"Dec 15, 2024",347901,2436
"Dec 16, 2024",350338,2437
"Dec 17, 2024",352774,2436
"Dec 18, 2024",355210,2436
"Dec 19, 2024",358531,3321
"Dec 20, 2024",361852,3321
"Dec 21, 2024",365163,3311
"Dec 22, 2024",368474,3311
"Dec 23, 2024",372078,3604
"Dec 24, 2024",375682,3604
"Dec 25, 2024",378555,2873
"Dec 26, 2024",381428,2873
"Dec 27, 2024",384301,2873
"Dec 28, 2024",388280,3979
"Dec 29, 2024",392258,3978
"Dec 30, 2024",396179,3921
"Dec 31, 2024",400100,3921
"Jan 1, 2025",402425,2325
"Jan 2, 2025",404750,2325
"Jan 3, 2025",406744,1994
"Jan 4, 2025",408737,1993
"Jan 5, 2025",410731,1994
"Jan 6, 2025",412837,2106
"Jan 7, 2025",414943,2106
"Jan 8, 2025",417049,2106
"Jan 9, 2025",420008,2959
"Jan 10, 2025",422967,2959
"Jan 11, 2025",425932,2965
"Jan 12, 2025",428897,2965
"Jan 13, 2025",431861,2964
"Jan 14, 2025",434826,2965
"Jan 15, 2025",437791,2965
"Jan 16, 2025",441192,3401
"Jan 17, 2025",444593,3401
"Jan 18, 2025",446902,2309
"Jan 19, 2025",449212,2310
"Jan 20, 2025",451521,2309
"Jan 21, 2025",453589,2068
"Jan 22, 2025",455656,2067
"Jan 23, 2025",458013,2357
"Jan 24, 2025",460369,2356
"Jan 25, 2025",462068,1699
"Jan 26, 2025",463768,1700
"Jan 27, 2025",465467,1699
"Jan 28, 2025",467637,2170
"Jan 29, 2025",469807,2170
"Jan 30, 2025",471977,2170
"Jan 31, 2025",474452,2475
"Feb 1, 2025",476926,2474
"Feb 2, 2025",478504,1578
"Feb 3, 2025",480081,1577
"Feb 4, 2025",481747,1666
"Feb 5, 2025",483413,1666
"Feb 6, 2025",484943,1530
"Feb 7, 2025",486473,1530
"Feb 8, 2025",488419,1946
"Feb 9, 2025",490365,1946
"Feb 10, 2025",491944,1579
"Feb 11, 2025",493523,1579
"Feb 12, 2025",494964,1441
"Feb 13, 2025",496405,1441
"Feb 14, 2025",498253,1848
"Feb 15, 2025",500100,1847
"Feb 16, 2025",501252,1152
"Feb 17, 2025",502404,1152
"Feb 18, 2025",503994,1590
"Feb 19, 2025",505585,1591
"Feb 20, 2025",507175,1590
"Feb 21, 2025",508766,1591
"Feb 22, 2025",510356,1590
"Feb 23, 2025",511550,1194
"Feb 24, 2025",512744,1194
"Feb 25, 2025",513937,1193
"Feb 26, 2025",515131,1194
"Feb 27, 2025",517001,1870
"Feb 28, 2025",518870,1869
"Mar 1, 2025",520740,1870
"Mar 2, 2025",521741,1001
"Mar 3, 2025",522742,1001
"Mar 4, 2025",523742,1000
"Mar 5, 2025",524743,1001
"Mar 6, 2025",526265,1522
"Mar 7, 2025",527787,1522
"Mar 8, 2025",529309,1522
"Mar 9, 2025",530744,1435
"Mar 10, 2025",532180,1436
"Mar 11, 2025",533615,1435
"Mar 12, 2025",534732,1117
"Mar 13, 2025",535849,1117
"Mar 14, 2025",536966,1117
"Mar 15, 2025",538243,1277
"Mar 16, 2025",539519,1276
"Mar 17, 2025",540796,1277
"Mar 18, 2025",541933,1137
"Mar 19, 2025",543070,1137
"Mar 20, 2025",544207,1137
"Mar 21, 2025",545646,1439
"Mar 22, 2025",547084,1438
"Mar 23, 2025",548095,1011
"Mar 24, 2025",549106,1011
"Mar 25, 2025",550352,1246
"Mar 26, 2025",551598,1246
"Mar 27, 2025",552656,1058
"Mar 28, 2025",553714,1058
"Mar 29, 2025",554772,1058
"Mar 30, 2025",555896,1124
"Mar 31, 2025",557021,1125
"Apr 1, 2025",558145,1124
"Apr 2, 2025",559492,1347
"Apr 3, 2025",560839,1347
"Apr 4, 2025",562186,1347
"Apr 5, 2025",563140,954
"Apr 6, 2025",564095,955
"Apr 7, 2025",565049,954
"Apr 8, 2025",566265,1216
"Apr 9, 2025",567480,1215
"Apr 10, 2025",568660,1180
"Apr 11, 2025",569840,1180
"Apr 12, 2025",571020,1180
"Apr 13, 2025",572020,1000
"Apr 14, 2025",573021,1001
"Apr 15, 2025",574021,1000
"Apr 16, 2025",575249,1228
"Apr 17, 2025",576478,1229
"Apr 18, 2025",577706,1228
"Apr 19, 2025",578563,857
"Apr 20, 2025",579420,857
"Apr 21, 2025",580277,857
"Apr 22, 2025",581295,1018
"Apr 23, 2025",582312,1017
"Apr 24, 2025",583156,844
"Apr 25, 2025",584001,845
"Apr 26, 2025",584845,844
"Apr 27, 2025",585809,964
"Apr 28, 2025",586772,963
"Apr 29, 2025",587736,964
"Apr 30, 2025",588806,1070
"May 1, 2025",589876,1070
"May 2, 2025",590720,844
"May 3, 2025",591564,844
"May 4, 2025",592408,844
"May 5, 2025",593252,844
"May 6, 2025",594121,869
"May 7, 2025",594989,868
"May 8, 2025",595868,879
"May 9, 2025",596747,879
"May 10, 2025",597524,777
"May 11, 2025",598300,776
"May 12, 2025",599077,777
"May 13, 2025",599977,900
"May 14, 2025",600876,899
"May 15, 2025",601776,900
"May 16, 2025",602669,893
"May 17, 2025",603561,892
"May 18, 2025",604454,893
"May 19, 2025",605436,982
"May 20, 2025",606419,983
"May 21, 2025",607401,982
"May 22, 2025",608232,831
"May 23, 2025",609062,830
"May 24, 2025",609893,831
"May 25, 2025",610723,830
"May 26, 2025",611554,831
"May 27, 2025",612276,722
"May 28, 2025",612998,722
"May 29, 2025",613720,722
"May 30, 2025",614441,721
"May 31, 2025",615163,722
"Jun 1, 2025",615885,722
"Jun 2, 2025",616607,722
"Jun 3, 2025",617202,595
"Jun 4, 2025",617798,596
"Jun 5, 2025",618393,595
"Jun 6, 2025",618988,595
"Jun 7, 2025",619788,800
"Jun 8, 2025",620589,801
"Jun 9, 2025",621389,800
"Jun 10, 2025",621951,562
"Jun 11, 2025",622512,561
"Jun 12, 2025",623044,532
"Jun 13, 2025",623576,532
"Jun 14, 2025",624108,532
"Jun 15, 2025",624704,596
"Jun 16, 2025",625299,595
"Jun 17, 2025",625895,596
"Jun 18, 2025",626491,596
"Jun 19, 2025",627086,595
"Jun 20, 2025",627682,596
"Jun 21, 2025",628411,729
"Jun 22, 2025",629140,729
"Jun 23, 2025",630028,888
"Jun 24, 2025",630566,538
"Jun 25, 2025",631010,444
"Jun 26, 2025",631751,741
"Jun 27, 2025",632344,593
"Jun 28, 2025",633135,791
"Jun 29, 2025",633972,837
"Jun 30, 2025",634255,283
"Jul 1, 2025",634816,561
"Jul 2, 2025",635376,560
"Jul 3, 2025",636068,692
"Jul 4, 2025",636494,426
"Jul 5, 2025",637124,630
"Jul 6, 2025",637754,630
"Jul 7, 2025",638349,595
"Jul 8, 2025",638931,582
"Jul 9, 2025",639512,581
"Jul 10, 2025",639784,272
"Jul 11, 2025",640442,658
"Jul 12, 2025",641045,603
"Jul 13, 2025",641649,604
"Jul 14, 2025",642252,603
"Jul 15, 2025",642855,603
"Jul 16, 2025",643459,604
"Jul 17, 2025",644062,603
"Jul 18, 2025",644665,603
"Jul 19, 2025",645269,604
"Jul 20, 2025",645872,603
"Jul 21, 2025",646475,603
"Jul 22, 2025",647079,604
"Jul 23, 2025",647682,603
"Jul 24, 2025",648285,603
"Jul 25, 2025",648889,604
"Jul 26, 2025",649492,603
"Jul 27, 2025",650095,603
"Jul 28, 2025",650699,604
"Jul 29, 2025",651302,603
"Jul 30, 2025",651905,603
"Jul 31, 2025",652509,604
"Aug 1, 2025",653112,603
"Aug 2, 2025",653715,603
"Aug 3, 2025",654319,604
"Aug 4, 2025",654922,603
"Aug 5, 2025",655525,603
"Aug 6, 2025",656129,604
"Aug 7, 2025",656732,603
"Aug 8, 2025",657335,603
"Aug 9, 2025",657939,604
"Aug 10, 2025",658542,603
"Aug 11, 2025",659145,603
"Aug 12, 2025",659749,604
"Aug 13, 2025",660352,603
"Aug 14, 2025",661024,672
"Aug 15, 2025",661697,673
"Aug 16, 2025",662369,672
"Aug 17, 2025",663042,673
"Aug 18, 2025",663714,672
"Aug 19, 2025",664387,673
"Aug 20, 2025",665059,672
