Date,Likes,Change
"Feb 2, 2025",3876,0
"Feb 3, 2025",3877,1
"Feb 4, 2025",3884,7
"Feb 5, 2025",3890,6
"Feb 6, 2025",3897,7
"Feb 7, 2025",3904,7
"Feb 8, 2025",3917,13
"Feb 9, 2025",3930,13
"Feb 10, 2025",3936,6
"Feb 11, 2025",3941,5
"Feb 12, 2025",3948,7
"Feb 13, 2025",3954,6
"Feb 14, 2025",3963,9
"Feb 15, 2025",3971,8
"Feb 16, 2025",3974,3
"Feb 17, 2025",3977,3
"Feb 18, 2025",3980,3
"Feb 19, 2025",3987,7
"Feb 20, 2025",3995,8
"Feb 21, 2025",4002,7
"Feb 22, 2025",4009,7
"Feb 23, 2025",4017,8
"Feb 24, 2025",4026,9
"Feb 25, 2025",4034,8
"Feb 26, 2025",4042,8
"Feb 27, 2025",4051,9
"Feb 28, 2025",4060,9
"Mar 1, 2025",4068,8
"Mar 2, 2025",4077,9
"Mar 3, 2025",4084,7
"Mar 4, 2025",4090,6
"Mar 5, 2025",4097,7
"Mar 6, 2025",4103,6
"Mar 7, 2025",4110,7
"Mar 8, 2025",4116,6
"Mar 9, 2025",4123,7
"Mar 10, 2025",4129,6
"Mar 11, 2025",4134,5
"Mar 12, 2025",4140,6
"Mar 13, 2025",4145,5
"Mar 14, 2025",4152,7
"Mar 15, 2025",4158,6
"Mar 16, 2025",4165,7
"Mar 17, 2025",4170,5
"Mar 18, 2025",4174,4
"Mar 19, 2025",4179,5
"Mar 20, 2025",4183,4
"Mar 21, 2025",4187,4
"Mar 22, 2025",4191,4
"Mar 23, 2025",4194,3
"Mar 24, 2025",4197,3
"Mar 25, 2025",4200,3
"Mar 26, 2025",4202,2
"Mar 27, 2025",4203,1
"Mar 28, 2025",4205,2
"Mar 29, 2025",4209,4
"Mar 30, 2025",4212,3
"Mar 31, 2025",4216,4
"Apr 1, 2025",4221,5
"Apr 2, 2025",4226,5
"Apr 3, 2025",4231,5
"Apr 4, 2025",4236,5
"Apr 5, 2025",4240,4
"Apr 6, 2025",4245,5
"Apr 7, 2025",4246,1
"Apr 8, 2025",4248,2
"Apr 9, 2025",4249,1
"Apr 10, 2025",4255,6
"Apr 11, 2025",4261,6
"Apr 12, 2025",4267,6
"Apr 13, 2025",4271,4
"Apr 14, 2025",4275,4
"Apr 15, 2025",4278,3
"Apr 16, 2025",4282,4
"Apr 17, 2025",4288,6
"Apr 18, 2025",4294,6
"Apr 19, 2025",4300,6
"Apr 20, 2025",4304,4
"Apr 21, 2025",4307,3
"Apr 22, 2025",4310,3
"Apr 23, 2025",4314,4
"Apr 24, 2025",4317,3
"Apr 25, 2025",4320,3
"Apr 26, 2025",4323,3
"Apr 27, 2025",4326,3
"Apr 28, 2025",4329,3
"Apr 29, 2025",4331,2
"Apr 30, 2025",4334,3
"May 1, 2025",4337,3
"May 2, 2025",4340,3
"May 3, 2025",4342,2
"May 4, 2025",4345,3
"May 5, 2025",4346,1
"May 6, 2025",4346,0
"May 7, 2025",4348,2
"May 8, 2025",4350,2
"May 9, 2025",4352,2
"May 10, 2025",4355,3
"May 11, 2025",4357,2
