Date,Likes,Change
"Mar 11, 2019",164878,0
"Mar 12, 2019",164878,0
"Mar 13, 2019",164878,0
"Mar 14, 2019",164878,0
"Mar 15, 2019",164878,0
"Mar 16, 2019",164878,0
"Mar 17, 2019",164878,0
"Mar 18, 2019",164878,0
"Mar 19, 2019",170176,5298
"Mar 20, 2019",170176,0
"Mar 21, 2019",170176,0
"Mar 22, 2019",170176,0
"Mar 23, 2019",170176,0
"Mar 24, 2019",170176,0
"Mar 25, 2019",170176,0
"Mar 26, 2019",170176,0
"Mar 27, 2019",170176,0
"Mar 28, 2019",170176,0
"Mar 29, 2019",170176,0
"Mar 30, 2019",170176,0
"Mar 31, 2019",170176,0
"Apr 1, 2019",170176,0
"Apr 2, 2019",170176,0
"Apr 3, 2019",170176,0
"Apr 4, 2019",170176,0
"Apr 5, 2019",170176,0
"Apr 6, 2019",170176,0
"Apr 7, 2019",170176,0
"Apr 8, 2019",170176,0
"Apr 9, 2019",170176,0
"Apr 10, 2019",170176,0
"Apr 11, 2019",170176,0
"Apr 12, 2019",170176,0
"Apr 13, 2019",170176,0
"Apr 14, 2019",170176,0
"Apr 15, 2019",170176,0
"Apr 16, 2019",170176,0
"Apr 17, 2019",170176,0
"Apr 18, 2019",170176,0
"Apr 19, 2019",170176,0
"Apr 20, 2019",170176,0
"Apr 21, 2019",170176,0
"Apr 22, 2019",175206,5030
"Apr 23, 2019",175206,0
"Apr 24, 2019",175206,0
"Apr 25, 2019",175206,0
"Apr 26, 2019",175206,0
"Apr 27, 2019",175206,0
"Apr 28, 2019",175206,0
"Apr 29, 2019",175206,0
"Apr 30, 2019",175206,0
"May 1, 2019",175206,0
"May 2, 2019",175206,0
"May 3, 2019",175206,0
"May 4, 2019",175206,0
"May 5, 2019",175206,0
"May 6, 2019",175206,0
"May 7, 2019",175206,0
"May 8, 2019",175206,0
"May 9, 2019",175206,0
"May 10, 2019",175206,0
"May 11, 2019",175206,0
"May 12, 2019",175206,0
"May 13, 2019",175206,0
"May 14, 2019",175206,0
"May 15, 2019",175206,0
"May 16, 2019",175206,0
"May 17, 2019",175206,0
"May 18, 2019",175206,0
"May 19, 2019",175206,0
"May 20, 2019",178517,3311
"May 21, 2019",178517,0
"May 22, 2019",178517,0
"May 23, 2019",178517,0
"May 24, 2019",178517,0
"May 25, 2019",178517,0
"May 26, 2019",178517,0
"May 27, 2019",178517,0
"May 28, 2019",178517,0
"May 29, 2019",178517,0
"May 30, 2019",178517,0
"May 31, 2019",178517,0
"Jun 1, 2019",178517,0
"Jun 2, 2019",178517,0
"Jun 3, 2019",178517,0
"Jun 4, 2019",178517,0
"Jun 5, 2019",178517,0
"Jun 6, 2019",178517,0
"Jun 7, 2019",178517,0
"Jun 8, 2019",178517,0
"Jun 9, 2019",178517,0
"Jun 10, 2019",178793,276
"Jun 11, 2019",179069,276
"Jun 12, 2019",179345,276
"Jun 13, 2019",179620,275
"Jun 14, 2019",179896,276
"Jun 15, 2019",180172,276
"Jun 16, 2019",180448,276
"Jun 17, 2019",180529,81
"Jun 18, 2019",180611,82
"Jun 19, 2019",180692,81
"Jun 20, 2019",180773,81
"Jun 21, 2019",180869,96
"Jun 22, 2019",180965,96
"Jun 23, 2019",181061,96
"Jun 24, 2019",181150,89
"Jun 25, 2019",181152,2
"Jun 26, 2019",181248,96
"Jun 27, 2019",181306,58
"Jun 28, 2019",181389,83
"Jun 29, 2019",181477,88
"Jun 30, 2019",181567,90
"Jul 1, 2019",181642,75
"Jul 2, 2019",181709,67
"Jul 3, 2019",181788,79
"Jul 4, 2019",181870,82
"Jul 5, 2019",181936,66
"Jul 6, 2019",182005,69
"Jul 7, 2019",182099,94
"Jul 8, 2019",182174,75
"Jul 9, 2019",182228,54
"Jul 10, 2019",182298,70
"Jul 11, 2019",182354,56
"Jul 12, 2019",182426,72
"Jul 13, 2019",182505,79
"Jul 14, 2019",182580,75
"Jul 15, 2019",182652,72
"Jul 16, 2019",182739,87
"Jul 17, 2019",182817,78
"Jul 18, 2019",182894,77
"Jul 19, 2019",182979,85
"Jul 20, 2019",183046,67
"Jul 21, 2019",183125,79
"Jul 22, 2019",183195,70
"Jul 23, 2019",183274,79
"Jul 24, 2019",183358,84
"Jul 25, 2019",183443,85
"Jul 26, 2019",183530,87
"Jul 27, 2019",183638,108
"Jul 28, 2019",183745,107
"Jul 29, 2019",183818,73
"Jul 30, 2019",183924,106
"Jul 31, 2019",184017,93
"Aug 1, 2019",184104,87
"Aug 2, 2019",184196,92
"Aug 3, 2019",184297,101
"Aug 4, 2019",184407,110
"Aug 5, 2019",184497,90
"Aug 6, 2019",184614,117
"Aug 7, 2019",184682,68
"Aug 8, 2019",184779,97
"Aug 9, 2019",184868,89
"Aug 10, 2019",184970,102
"Aug 11, 2019",185076,106
"Aug 12, 2019",185188,112
"Aug 13, 2019",185295,107
"Aug 14, 2019",185379,84
"Aug 15, 2019",185459,80
"Aug 16, 2019",185567,108
"Aug 17, 2019",185667,100
"Aug 18, 2019",185779,112
"Aug 19, 2019",185894,115
"Aug 20, 2019",185999,105
"Aug 21, 2019",186123,124
"Aug 22, 2019",186260,137
"Aug 23, 2019",186368,108
"Aug 24, 2019",186502,134
"Aug 25, 2019",186615,113
"Aug 26, 2019",186729,114
"Aug 27, 2019",186837,108
"Aug 28, 2019",186946,109
"Aug 29, 2019",187070,124
"Aug 30, 2019",187158,88
"Aug 31, 2019",187286,128
"Sep 1, 2019",187402,116
"Sep 2, 2019",187529,127
"Sep 3, 2019",187670,141
"Sep 4, 2019",187792,122
"Sep 5, 2019",187945,153
"Sep 6, 2019",188057,112
"Sep 7, 2019",188192,135
"Sep 8, 2019",188324,132
"Sep 9, 2019",188429,105
"Sep 10, 2019",188545,116
"Sep 11, 2019",188672,127
"Sep 12, 2019",188800,128
"Sep 13, 2019",188913,113
"Sep 14, 2019",189066,153
"Sep 15, 2019",189224,158
"Sep 16, 2019",189385,161
"Sep 17, 2019",189515,130
"Sep 18, 2019",189675,160
"Sep 19, 2019",189806,131
"Sep 20, 2019",189972,166
"Sep 21, 2019",190098,126
"Sep 22, 2019",190237,139
"Sep 23, 2019",190384,147
"Sep 24, 2019",190519,135
"Sep 25, 2019",190643,124
"Sep 26, 2019",190776,133
"Sep 27, 2019",190903,127
"Sep 28, 2019",191052,149
"Sep 29, 2019",191157,105
"Sep 30, 2019",191308,151
"Oct 1, 2019",191427,119
"Oct 2, 2019",191568,141
"Oct 3, 2019",191709,141
"Oct 4, 2019",191812,103
"Oct 5, 2019",191935,123
"Oct 6, 2019",192067,132
"Oct 7, 2019",192194,127
"Oct 8, 2019",192278,84
"Oct 9, 2019",192362,84
"Oct 10, 2019",192445,83
"Oct 11, 2019",192529,84
"Oct 12, 2019",192613,84
"Oct 13, 2019",192697,84
"Oct 14, 2019",192780,83
"Oct 15, 2019",192864,84
"Oct 16, 2019",192948,84
"Oct 17, 2019",193032,84
"Oct 18, 2019",193116,84
"Oct 19, 2019",193199,83
"Oct 20, 2019",193283,84
"Oct 21, 2019",193367,84
"Oct 22, 2019",193451,84
"Oct 23, 2019",193534,83
"Oct 24, 2019",193618,84
"Oct 25, 2019",193702,84
"Oct 26, 2019",193786,84
"Oct 27, 2019",193870,84
"Oct 28, 2019",193953,83
"Oct 29, 2019",194037,84
"Oct 30, 2019",194121,84
"Oct 31, 2019",194205,84
"Nov 1, 2019",194288,83
"Nov 2, 2019",194372,84
"Nov 3, 2019",194456,84
"Nov 4, 2019",194540,84
"Nov 5, 2019",194623,83
"Nov 6, 2019",194707,84
"Nov 7, 2019",194791,84
"Nov 8, 2019",194875,84
"Nov 9, 2019",194959,84
"Nov 10, 2019",195042,83
"Nov 11, 2019",195126,84
"Nov 12, 2019",195210,84
"Nov 13, 2019",195294,84
"Nov 14, 2019",195377,83
"Nov 15, 2019",195461,84
"Nov 16, 2019",195545,84
"Nov 17, 2019",195629,84
"Nov 18, 2019",195713,84
"Nov 19, 2019",195796,83
"Nov 20, 2019",195880,84
"Nov 21, 2019",195964,84
"Nov 22, 2019",196048,84
"Nov 23, 2019",196131,83
"Nov 24, 2019",196215,84
"Nov 25, 2019",196299,84
"Nov 26, 2019",196361,62
"Nov 27, 2019",196424,63
"Nov 28, 2019",196486,62
"Nov 29, 2019",196548,62
"Nov 30, 2019",196610,62
"Dec 1, 2019",196673,63
"Dec 2, 2019",196735,62
"Dec 3, 2019",196797,62
"Dec 4, 2019",196860,63
"Dec 5, 2019",196922,62
"Dec 6, 2019",196984,62
"Dec 7, 2019",197047,63
"Dec 8, 2019",197109,62
"Dec 9, 2019",197171,62
"Dec 10, 2019",197233,62
"Dec 11, 2019",197296,63
"Dec 12, 2019",197358,62
"Dec 13, 2019",197420,62
"Dec 14, 2019",197483,63
"Dec 15, 2019",197545,62
"Dec 16, 2019",197607,62
"Dec 17, 2019",197669,62
"Dec 18, 2019",197732,63
"Dec 19, 2019",197794,62
"Dec 20, 2019",197843,49
"Dec 21, 2019",197892,49
"Dec 22, 2019",197941,49
"Dec 23, 2019",197990,49
"Dec 24, 2019",198039,49
"Dec 25, 2019",198088,49
"Dec 26, 2019",198137,49
"Dec 27, 2019",198186,49
"Dec 28, 2019",198243,57
"Dec 29, 2019",198300,57
"Dec 30, 2019",198357,57
"Dec 31, 2019",198414,57
"Jan 1, 2020",198471,57
"Jan 2, 2020",198528,57
"Jan 3, 2020",198585,57
"Jan 4, 2020",198642,57
"Jan 5, 2020",198699,57
"Jan 6, 2020",198756,57
"Jan 7, 2020",198813,57
"Jan 8, 2020",198870,57
"Jan 9, 2020",198927,57
"Jan 10, 2020",198984,57
"Jan 11, 2020",199041,57
"Jan 12, 2020",199098,57
"Jan 13, 2020",199155,57
"Jan 14, 2020",199212,57
"Jan 15, 2020",199269,57
"Jan 16, 2020",199326,57
"Jan 17, 2020",199383,57
"Jan 18, 2020",199440,57
"Jan 19, 2020",199497,57
"Jan 20, 2020",199554,57
"Jan 21, 2020",199608,54
"Jan 22, 2020",199661,53
"Jan 23, 2020",199715,54
"Jan 24, 2020",199769,54
"Jan 25, 2020",199822,53
"Jan 26, 2020",199876,54
"Jan 27, 2020",199930,54
"Jan 28, 2020",199984,54
"Jan 29, 2020",200037,53
"Jan 30, 2020",200091,54
"Jan 31, 2020",200145,54
"Feb 1, 2020",200198,53
"Feb 2, 2020",200252,54
"Feb 3, 2020",200306,54
"Feb 4, 2020",200359,53
"Feb 5, 2020",200413,54
"Feb 6, 2020",200467,54
"Feb 7, 2020",200521,54
"Feb 8, 2020",200574,53
"Feb 9, 2020",200628,54
"Feb 10, 2020",200682,54
"Feb 11, 2020",200735,53
"Feb 12, 2020",200789,54
"Feb 13, 2020",200843,54
"Feb 14, 2020",200896,53
"Feb 15, 2020",200950,54
"Feb 16, 2020",201004,54
"Feb 17, 2020",201057,53
"Feb 18, 2020",201111,54
"Feb 19, 2020",201165,54
"Feb 20, 2020",201219,54
"Feb 21, 2020",201272,53
"Feb 22, 2020",201326,54
"Feb 23, 2020",201380,54
"Feb 24, 2020",201433,53
"Feb 25, 2020",201487,54
"Feb 26, 2020",201539,52
"Feb 27, 2020",201574,35
"Feb 28, 2020",201608,34
"Feb 29, 2020",201651,43
"Mar 1, 2020",201694,43
"Mar 2, 2020",201738,44
"Mar 3, 2020",201783,45
"Mar 4, 2020",201827,44
"Mar 5, 2020",201872,45
"Mar 6, 2020",201916,44
"Mar 7, 2020",201961,45
"Mar 8, 2020",202005,44
"Mar 9, 2020",202050,45
"Mar 10, 2020",202094,44
"Mar 11, 2020",202138,44
"Mar 12, 2020",202183,45
"Mar 13, 2020",202227,44
"Mar 14, 2020",202272,45
"Mar 15, 2020",202316,44
"Mar 16, 2020",202361,45
"Mar 17, 2020",202405,44
"Mar 18, 2020",202449,44
"Mar 19, 2020",202494,45
"Mar 20, 2020",202538,44
"Mar 21, 2020",202583,45
"Mar 22, 2020",202627,44
"Mar 23, 2020",202672,45
"Mar 24, 2020",202716,44
"Mar 25, 2020",202761,45
"Mar 26, 2020",202805,44
"Mar 27, 2020",202814,9
"Mar 28, 2020",202908,94
"Mar 29, 2020",202958,50
"Mar 30, 2020",203008,50
"Mar 31, 2020",203060,52
"Apr 1, 2020",203113,53
"Apr 2, 2020",203165,52
"Apr 3, 2020",203217,52
"Apr 4, 2020",203270,53
"Apr 5, 2020",203322,52
"Apr 6, 2020",203374,52
"Apr 7, 2020",203427,53
"Apr 8, 2020",203479,52
"Apr 9, 2020",203531,52
"Apr 10, 2020",203584,53
"Apr 11, 2020",203636,52
"Apr 12, 2020",203689,53
"Apr 13, 2020",203741,52
"Apr 14, 2020",203793,52
"Apr 15, 2020",203846,53
"Apr 16, 2020",203898,52
"Apr 17, 2020",203950,52
"Apr 18, 2020",204003,53
"Apr 19, 2020",204055,52
"Apr 20, 2020",204107,52
"Apr 21, 2020",204160,53
"Apr 22, 2020",204212,52
"Apr 23, 2020",204264,52
"Apr 24, 2020",204317,53
"Apr 25, 2020",204369,52
"Apr 26, 2020",204415,46
"Apr 27, 2020",204477,62
"Apr 28, 2020",204539,62
"Apr 29, 2020",204601,62
"Apr 30, 2020",204663,62
"May 1, 2020",204725,62
"May 2, 2020",204787,62
"May 3, 2020",204849,62
"May 4, 2020",204911,62
"May 5, 2020",204973,62
"May 6, 2020",205035,62
"May 7, 2020",205097,62
"May 8, 2020",205159,62
"May 9, 2020",205221,62
"May 10, 2020",205283,62
"May 11, 2020",205345,62
"May 12, 2020",205407,62
"May 13, 2020",205469,62
"May 14, 2020",205531,62
"May 15, 2020",205593,62
"May 16, 2020",205655,62
"May 17, 2020",205717,62
"May 18, 2020",205779,62
"May 19, 2020",205841,62
"May 20, 2020",205903,62
"May 21, 2020",205965,62
"May 22, 2020",206027,62
"May 23, 2020",206089,62
"May 24, 2020",206151,62
"May 25, 2020",206213,62
"May 26, 2020",206284,71
"May 27, 2020",206369,85
"May 28, 2020",206441,72
"May 29, 2020",206514,73
"May 30, 2020",206586,72
"May 31, 2020",206658,72
"Jun 1, 2020",206730,72
"Jun 2, 2020",206803,73
"Jun 3, 2020",206875,72
"Jun 4, 2020",206947,72
"Jun 5, 2020",207020,73
"Jun 6, 2020",207092,72
"Jun 7, 2020",207164,72
"Jun 8, 2020",207236,72
"Jun 9, 2020",207309,73
"Jun 10, 2020",207381,72
"Jun 11, 2020",207453,72
"Jun 12, 2020",207526,73
"Jun 13, 2020",207598,72
"Jun 14, 2020",207670,72
"Jun 15, 2020",207742,72
"Jun 16, 2020",207815,73
"Jun 17, 2020",207887,72
"Jun 18, 2020",207959,72
"Jun 19, 2020",208032,73
"Jun 20, 2020",208104,72
"Jun 21, 2020",208176,72
"Jun 22, 2020",208248,72
"Jun 23, 2020",208321,73
"Jun 24, 2020",208393,72
"Jun 25, 2020",208400,7
"Jun 26, 2020",208477,77
