Date,Likes,Change
"Mar 11, 2019",2653633,0
"Mar 12, 2019",2657751,4118
"Mar 13, 2019",2661690,3939
"Mar 14, 2019",2665834,4144
"Mar 15, 2019",2670221,4387
"Mar 16, 2019",2675152,4931
"Mar 17, 2019",2679312,4160
"Mar 18, 2019",2683473,4161
"Mar 19, 2019",2688106,4633
"Mar 20, 2019",2693946,5840
"Mar 21, 2019",2699582,5636
"Mar 22, 2019",2704845,5263
"Mar 23, 2019",2710303,5458
"Mar 24, 2019",2715098,4795
"Mar 25, 2019",2719301,4203
"Mar 26, 2019",2723357,4056
"Mar 27, 2019",2727144,3787
"Mar 28, 2019",2731254,4110
"Mar 29, 2019",2735256,4002
"Mar 30, 2019",2739560,4304
"Mar 31, 2019",2743256,3696
"Apr 1, 2019",2746850,3594
"Apr 2, 2019",2750165,3315
"Apr 3, 2019",2753365,3200
"Apr 4, 2019",2756738,3373
"Apr 5, 2019",2760180,3442
"Apr 6, 2019",2763843,3663
"Apr 7, 2019",2767214,3371
"Apr 8, 2019",2770303,3089
"Apr 9, 2019",2773404,3101
"Apr 10, 2019",2776502,3098
"Apr 11, 2019",2779548,3046
"Apr 12, 2019",2783160,3612
"Apr 13, 2019",2786871,3711
"Apr 14, 2019",2790397,3526
"Apr 15, 2019",2793461,3064
"Apr 16, 2019",2796457,2996
"Apr 17, 2019",2799535,3078
"Apr 18, 2019",2802973,3438
"Apr 19, 2019",2806460,3487
"Apr 20, 2019",2809834,3374
"Apr 21, 2019",2812903,3069
"Apr 22, 2019",2815783,2880
"Apr 23, 2019",2818682,2899
"Apr 24, 2019",2821530,2848
"Apr 25, 2019",2824392,2862
"Apr 26, 2019",2827454,3062
"Apr 27, 2019",2830706,3252
"Apr 28, 2019",2833591,2885
"Apr 29, 2019",2836388,2797
"Apr 30, 2019",2839491,3103
"May 1, 2019",2842132,2641
"May 2, 2019",2844851,2719
"May 3, 2019",2847768,2917
"May 4, 2019",2852407,4639
"May 5, 2019",2855868,3461
"May 6, 2019",2858669,2801
"May 7, 2019",2861199,2530
"May 8, 2019",2863800,2601
"May 9, 2019",2866491,2691
"May 10, 2019",2869226,2735
"May 11, 2019",2872562,3336
"May 12, 2019",2875339,2777
"May 13, 2019",2877973,2634
"May 14, 2019",2880809,2836
"May 15, 2019",2884002,3193
"May 16, 2019",2887389,3387
"May 17, 2019",2891013,3624
"May 18, 2019",2894978,3965
"May 19, 2019",2898344,3366
"May 20, 2019",2901677,3333
"May 21, 2019",2904951,3274
"May 22, 2019",2907940,2989
"May 23, 2019",2910989,3049
"May 24, 2019",2914312,3323
"May 25, 2019",2917977,3665
"May 26, 2019",2921185,3208
"May 27, 2019",2924290,3105
"May 28, 2019",2927201,2911
"May 29, 2019",2927201,0
"May 30, 2019",2933379,6178
"May 31, 2019",2933379,0
"Jun 1, 2019",2933379,0
"Jun 2, 2019",2933379,0
"Jun 3, 2019",2944873,11494
"Jun 4, 2019",2947943,3070
"Jun 5, 2019",2950899,2956
"Jun 6, 2019",2953869,2970
"Jun 7, 2019",2953869,0
"Jun 8, 2019",2953869,0
"Jun 9, 2019",2953869,0
"Jun 10, 2019",2955116,1247
"Jun 11, 2019",2956362,1246
"Jun 12, 2019",2957609,1247
"Jun 13, 2019",2958855,1246
"Jun 14, 2019",2960102,1247
"Jun 15, 2019",2961348,1246
"Jun 16, 2019",2962595,1247
"Jun 17, 2019",2964780,2185
"Jun 18, 2019",2966965,2185
"Jun 19, 2019",2969150,2185
"Jun 20, 2019",2971335,2185
"Jun 21, 2019",2973664,2329
"Jun 22, 2019",2975994,2330
"Jun 23, 2019",2978323,2329
"Jun 24, 2019",2979760,1437
"Jun 25, 2019",2980093,333
"Jun 26, 2019",2981858,1765
"Jun 27, 2019",2983715,1857
"Jun 28, 2019",2985880,2165
"Jun 29, 2019",2988340,2460
"Jun 30, 2019",2989986,1646
"Jul 1, 2019",2991753,1767
"Jul 2, 2019",2993325,1572
"Jul 3, 2019",2994948,1623
"Jul 4, 2019",2996746,1798
"Jul 5, 2019",2998507,1761
"Jul 6, 2019",3000283,1776
"Jul 7, 2019",3002306,2023
"Jul 8, 2019",3003726,1420
"Jul 9, 2019",3005144,1418
"Jul 10, 2019",3006642,1498
"Jul 11, 2019",3008219,1577
"Jul 12, 2019",3009657,1438
"Jul 13, 2019",3011532,1875
"Jul 14, 2019",3013071,1539
"Jul 15, 2019",3014320,1249
"Jul 16, 2019",3015779,1459
"Jul 17, 2019",3017089,1310
"Jul 18, 2019",3018428,1339
"Jul 19, 2019",3019785,1357
"Jul 20, 2019",3021517,1732
"Jul 21, 2019",3023133,1616
"Jul 22, 2019",3024443,1310
"Jul 23, 2019",3025753,1310
"Jul 24, 2019",3027136,1383
"Jul 25, 2019",3028400,1264
"Jul 26, 2019",3029854,1454
"Jul 27, 2019",3031436,1582
"Jul 28, 2019",3033095,1659
"Jul 29, 2019",3034443,1348
"Jul 30, 2019",3035838,1395
"Jul 31, 2019",3037109,1271
"Aug 1, 2019",3038712,1603
"Aug 2, 2019",3040046,1334
"Aug 3, 2019",3041751,1705
"Aug 4, 2019",3043350,1599
"Aug 5, 2019",3044517,1167
"Aug 6, 2019",3046010,1493
"Aug 7, 2019",3047184,1174
"Aug 8, 2019",3048538,1354
"Aug 9, 2019",3049975,1437
"Aug 10, 2019",3051969,1994
"Aug 11, 2019",3054224,2255
"Aug 12, 2019",3055822,1598
"Aug 13, 2019",3057653,1831
"Aug 14, 2019",3059408,1755
"Aug 15, 2019",3061614,2206
"Aug 16, 2019",3063498,1884
"Aug 17, 2019",3065523,2025
"Aug 18, 2019",3067258,1735
"Aug 19, 2019",3068776,1518
"Aug 20, 2019",3070192,1416
"Aug 21, 2019",3071759,1567
"Aug 22, 2019",3073355,1596
"Aug 23, 2019",3075167,1812
"Aug 24, 2019",3076941,1774
