Date,Spotify Streams,Change
"Jun 18, 1998",82971,0
"Jun 19, 1998",83344,373
"Jun 20, 1998",83716,372
"Jun 21, 1998",84087,371
"Jun 22, 1998",84457,370
"Jun 23, 1998",84826,369
"Jun 24, 1998",85194,368
"Jun 25, 1998",85561,367
"Jun 26, 1998",85927,366
"Jun 27, 1998",86293,366
"Jun 28, 1998",86658,365
"Jun 29, 1998",87021,363
"Jun 30, 1998",87384,363
"Jul 1, 1998",87746,362
"Jul 2, 1998",88108,362
"Jul 3, 1998",88468,360
"Jul 4, 1998",88827,359
"Jul 5, 1998",89186,359
"Jul 6, 1998",89544,358
"Jul 7, 1998",89901,357
"Jul 8, 1998",90257,356
"Jul 9, 1998",90612,355
"Jul 10, 1998",90967,355
"Jul 11, 1998",91321,354
"Jul 12, 1998",91674,353
"Jul 13, 1998",92026,352
"Jul 14, 1998",92377,351
"Jul 15, 1998",92727,350
"Jul 16, 1998",93077,350
"Jul 17, 1998",93426,349
"Jul 18, 1998",93774,348
"Jul 19, 1998",94121,347
"Jul 20, 1998",94468,347
"Jul 21, 1998",94813,345
"Jul 22, 1998",95158,345
"Jul 23, 1998",95503,345
"Jul 24, 1998",95846,343
"Jul 25, 1998",96189,343
"Jul 26, 1998",96530,341
"Jul 27, 1998",96872,342
"Jul 28, 1998",97212,340
"Jul 29, 1998",97552,340
"Jul 30, 1998",97890,338
"Jul 31, 1998",98229,339
"Aug 1, 1998",98566,337
"Aug 2, 1998",98903,337
"Aug 3, 1998",99238,335
"Aug 4, 1998",99574,336
"Aug 5, 1998",99908,334
"Aug 6, 1998",100242,334
"Aug 7, 1998",100575,333
"Aug 8, 1998",100907,332
"Aug 9, 1998",101239,332
"Aug 10, 1998",101570,331
"Aug 11, 1998",101900,330
"Aug 12, 1998",102229,329
"Aug 13, 1998",102558,329
"Aug 14, 1998",102886,328
"Aug 15, 1998",103213,327
"Aug 16, 1998",103540,327
"Aug 17, 1998",103866,326
"Aug 18, 1998",104191,325
"Aug 19, 1998",104516,325
"Aug 20, 1998",104840,324
"Aug 21, 1998",105163,323
"Aug 22, 1998",105486,323
"Aug 23, 1998",105807,321
"Aug 24, 1998",106129,322
"Aug 25, 1998",106449,320
"Aug 26, 1998",106769,320
"Aug 27, 1998",107088,319
"Aug 28, 1998",107407,319
"Aug 29, 1998",107725,318
"Aug 30, 1998",108042,317
"Aug 31, 1998",108359,317
"Sep 1, 1998",108675,316
"Sep 2, 1998",108990,315
"Sep 3, 1998",109305,315
"Sep 4, 1998",109619,314
"Sep 5, 1998",109932,313
"Sep 6, 1998",110245,313
"Sep 7, 1998",110557,312
"Sep 8, 1998",110869,312
"Sep 9, 1998",111180,311
"Sep 10, 1998",111490,310
"Sep 11, 1998",111800,310
"Sep 12, 1998",112109,309
"Sep 13, 1998",112417,308
"Sep 14, 1998",112725,308
"Sep 15, 1998",113032,307
"Sep 16, 1998",113339,307
"Sep 17, 1998",113645,306
"Sep 18, 1998",113950,305
"Sep 19, 1998",114255,305
"Sep 20, 1998",114559,304
"Sep 21, 1998",114863,304
"Sep 22, 1998",115166,303
"Sep 23, 1998",115469,303
"Sep 24, 1998",115770,301
"Sep 25, 1998",116072,302
"Sep 26, 1998",116372,300
"Sep 27, 1998",116672,300
"Sep 28, 1998",116972,300
"Sep 29, 1998",117271,299
"Sep 30, 1998",117569,298
"Oct 1, 1998",117867,298
"Oct 2, 1998",118164,297
"Oct 3, 1998",118461,297
"Oct 4, 1998",118757,296
"Oct 5, 1998",119053,296
"Oct 6, 1998",119348,295
"Oct 7, 1998",119642,294
"Oct 8, 1998",119936,294
"Oct 9, 1998",120229,293
"Oct 10, 1998",120522,293
"Oct 11, 1998",120814,292
"Oct 12, 1998",121106,292
"Oct 13, 1998",121397,291
"Oct 14, 1998",121688,291
"Oct 15, 1998",121978,290
"Oct 16, 1998",122267,289
"Oct 17, 1998",122556,289
"Oct 18, 1998",122845,289
"Oct 19, 1998",123133,288
"Oct 20, 1998",123420,287
"Oct 21, 1998",123707,287
"Oct 22, 1998",123993,286
"Oct 23, 1998",124279,286
"Oct 24, 1998",124564,285
"Oct 25, 1998",124849,285
"Oct 26, 1998",125133,284
"Oct 27, 1998",125417,284
"Oct 28, 1998",125700,283
"Oct 29, 1998",125983,283
"Oct 30, 1998",126265,282
"Oct 31, 1998",126547,282
"Nov 1, 1998",126828,281
"Nov 2, 1998",127108,280
"Nov 3, 1998",127389,281
"Nov 4, 1998",127668,279
"Nov 5, 1998",127947,279
"Nov 6, 1998",128226,279
"Nov 7, 1998",128504,278
"Nov 8, 1998",128782,278
"Nov 9, 1998",129059,277
"Nov 10, 1998",129336,277
"Nov 11, 1998",129612,276
"Nov 12, 1998",129888,276
"Nov 13, 1998",130163,275
"Nov 14, 1998",130438,275
"Nov 15, 1998",130712,274
"Nov 16, 1998",130986,274
"Nov 17, 1998",131259,273
"Nov 18, 1998",131532,273
"Nov 19, 1998",131804,272
"Nov 20, 1998",132076,272
"Nov 21, 1998",132347,271
"Nov 22, 1998",132618,271
"Nov 23, 1998",132889,271
"Nov 24, 1998",133159,270
"Nov 25, 1998",133428,269
"Nov 26, 1998",133697,269
"Nov 27, 1998",133966,269
"Nov 28, 1998",134234,268
"Nov 29, 1998",134502,268
"Nov 30, 1998",134769,267
"Dec 1, 1998",135036,267
"Dec 2, 1998",135302,266
"Dec 3, 1998",135568,266
"Dec 4, 1998",135833,265
"Dec 5, 1998",136098,265
"Dec 6, 1998",136363,265
"Dec 7, 1998",136627,264
"Dec 8, 1998",136890,263
"Dec 9, 1998",137154,264
"Dec 10, 1998",137416,262
"Dec 11, 1998",137679,263
"Dec 12, 1998",137941,262
"Dec 13, 1998",138202,261
"Dec 14, 1998",138463,261
