Date,Spotify Streams,Change
"Mar 18, 2019",0,0
"Mar 19, 2019",8135,0
"Mar 20, 2019",15710,0
"Mar 21, 2019",22812,0
"Mar 22, 2019",29505,0
"Mar 23, 2019",35841,0
"Mar 24, 2019",41864,0
"Mar 25, 2019",47607,0
"Mar 26, 2019",53098,0
"Mar 27, 2019",58362,0
"Mar 28, 2019",63419,0
"Mar 29, 2019",68287,0
"Mar 30, 2019",72981,0
"Mar 31, 2019",77515,0
"Apr 1, 2019",81900,0
"Apr 2, 2019",86147,0
"Apr 3, 2019",90265,0
"Apr 4, 2019",94262,0
"Apr 5, 2019",98146,0
"Apr 6, 2019",101924,0
"Apr 7, 2019",105601,0
"Apr 8, 2019",109184,0
"Apr 9, 2019",112677,0
"Apr 10, 2019",116085,0
"Apr 11, 2019",119412,0
"Apr 12, 2019",122663,0
"Apr 13, 2019",125840,0
"Apr 14, 2019",128948,0
"Apr 15, 2019",131989,0
"Apr 16, 2019",134967,0
"Apr 17, 2019",137883,0
"Apr 18, 2019",140741,0
"Apr 19, 2019",143544,0
"Apr 20, 2019",146292,0
"Apr 21, 2019",148989,0
"Apr 22, 2019",151635,0
"Apr 23, 2019",154234,0
"Apr 24, 2019",156787,0
"Apr 25, 2019",159296,0
"Apr 26, 2019",161761,0
"Apr 27, 2019",164185,0
"Apr 28, 2019",166569,0
"Apr 29, 2019",168914,0
"Apr 30, 2019",171222,0
"May 1, 2019",173493,0
"May 2, 2019",175729,0
"May 3, 2019",177931,0
"May 4, 2019",180100,0
"May 5, 2019",182237,0
"May 6, 2019",184343,0
"May 7, 2019",186418,0
"May 8, 2019",188465,0
"May 9, 2019",190482,0
"May 10, 2019",192472,0
"May 11, 2019",194435,0
"May 12, 2019",196372,0
"May 13, 2019",198283,0
"May 14, 2019",200170,0
"May 15, 2019",202032,0
"May 16, 2019",203870,0
"May 17, 2019",205686,0
"May 18, 2019",207479,0
"May 19, 2019",209250,0
"May 20, 2019",211000,0
"May 21, 2019",212729,0
"May 22, 2019",214438,0
"May 23, 2019",216126,0
"May 24, 2019",217796,0
"May 25, 2019",219446,0
"May 26, 2019",221078,0
"May 27, 2019",222692,0
"May 28, 2019",224288,0
"May 29, 2019",225867,0
"May 30, 2019",227429,0
"May 31, 2019",228975,0
"Jun 1, 2019",230504,0
"Jun 2, 2019",232018,0
"Jun 3, 2019",233516,0
"Jun 4, 2019",234999,0
"Jun 5, 2019",236467,0
"Jun 6, 2019",237920,0
"Jun 7, 2019",239359,0
"Jun 8, 2019",240785,0
"Jun 9, 2019",242196,0
"Jun 10, 2019",243595,0
"Jun 11, 2019",244980,0
"Jun 12, 2019",246352,0
"Jun 13, 2019",247712,0
"Jun 14, 2019",249060,0
"Jun 15, 2019",250395,0
"Jun 16, 2019",251718,0
"Jun 17, 2019",253030,0
"Jun 18, 2019",254331,0
"Jun 19, 2019",255620,0
"Jun 20, 2019",256898,0
"Jun 21, 2019",258166,0
"Jun 22, 2019",259423,0
"Jun 23, 2019",260669,0
"Jun 24, 2019",261906,0
"Jun 25, 2019",263132,0
"Jun 26, 2019",264349,0
"Jun 27, 2019",265556,0
"Jun 28, 2019",266753,0
"Jun 29, 2019",267941,0
"Jun 30, 2019",269121,0
"Jul 1, 2019",270291,0
"Jul 2, 2019",271452,0
"Jul 3, 2019",272605,0
"Jul 4, 2019",273749,0
"Jul 5, 2019",274885,0
"Jul 6, 2019",276013,0
"Jul 7, 2019",277133,0
"Jul 8, 2019",278245,0
"Jul 9, 2019",279350,0
"Jul 10, 2019",280446,0
"Jul 11, 2019",281535,0
"Jul 12, 2019",282617,0
"Jul 13, 2019",283692,0
"Jul 14, 2019",284759,0
"Jul 15, 2019",285820,0
"Jul 16, 2019",286874,0
"Jul 17, 2019",287921,0
"Jul 18, 2019",288961,0
"Jul 19, 2019",289995,0
"Jul 20, 2019",291023,0
"Jul 21, 2019",292044,0
"Jul 22, 2019",293060,0
"Jul 23, 2019",294069,0
"Jul 24, 2019",295072,0
"Jul 25, 2019",296069,0
"Jul 26, 2019",297061,0
"Jul 27, 2019",298047,0
"Jul 28, 2019",299027,0
"Jul 29, 2019",300003,0
"Jul 30, 2019",300972,0
"Jul 31, 2019",301937,0
"Aug 1, 2019",302896,0
"Aug 2, 2019",303850,0
"Aug 3, 2019",304799,0
"Aug 4, 2019",305744,0
"Aug 5, 2019",306683,0
"Aug 6, 2019",307618,0
"Aug 7, 2019",308548,0
"Aug 8, 2019",309474,0
"Aug 9, 2019",310395,0
"Aug 10, 2019",311311,0
"Aug 11, 2019",312224,0
"Aug 12, 2019",313132,0
"Aug 13, 2019",314036,0
"Aug 14, 2019",314935,0
"Aug 15, 2019",315831,0
"Aug 16, 2019",316723,0
"Aug 17, 2019",317611,0
"Aug 18, 2019",318495,0
"Aug 19, 2019",319376,0
"Aug 20, 2019",320252,0
"Aug 21, 2019",321126,0
"Aug 22, 2019",321995,0
"Aug 23, 2019",322861,0
