Date,Likes,Change
"Mar 11, 2019",139344,0
"Mar 12, 2019",139344,0
"Mar 13, 2019",139344,0
"Mar 14, 2019",139344,0
"Mar 15, 2019",139344,0
"Mar 16, 2019",139344,0
"Mar 17, 2019",139344,0
"Mar 18, 2019",139344,0
"Mar 19, 2019",139344,0
"Mar 20, 2019",139344,0
"Mar 21, 2019",139344,0
"Mar 22, 2019",139344,0
"Mar 23, 2019",139344,0
"Mar 24, 2019",139344,0
"Mar 25, 2019",139344,0
"Mar 26, 2019",139344,0
"Mar 27, 2019",139344,0
"Mar 28, 2019",139344,0
"Mar 29, 2019",139344,0
"Mar 30, 2019",139344,0
"Mar 31, 2019",139344,0
"Apr 1, 2019",139344,0
"Apr 2, 2019",139344,0
"Apr 3, 2019",139344,0
"Apr 4, 2019",139344,0
"Apr 5, 2019",139344,0
"Apr 6, 2019",144657,5313
"Apr 7, 2019",144657,0
"Apr 8, 2019",144657,0
"Apr 9, 2019",144657,0
"Apr 10, 2019",144657,0
"Apr 11, 2019",144657,0
"Apr 12, 2019",144657,0
"Apr 13, 2019",144657,0
"Apr 14, 2019",144657,0
"Apr 15, 2019",144657,0
"Apr 16, 2019",144657,0
"Apr 17, 2019",144657,0
"Apr 18, 2019",144657,0
"Apr 19, 2019",144657,0
"Apr 20, 2019",144657,0
"Apr 21, 2019",144657,0
"Apr 22, 2019",144657,0
"Apr 23, 2019",144657,0
"Apr 24, 2019",144657,0
"Apr 25, 2019",144657,0
"Apr 26, 2019",144657,0
"Apr 27, 2019",144657,0
"Apr 28, 2019",144657,0
"Apr 29, 2019",144657,0
"Apr 30, 2019",144657,0
"May 1, 2019",144657,0
"May 2, 2019",144657,0
"May 3, 2019",144657,0
"May 4, 2019",144657,0
"May 5, 2019",144657,0
"May 6, 2019",151975,7318
"May 7, 2019",151975,0
"May 8, 2019",151975,0
"May 9, 2019",151975,0
"May 10, 2019",151975,0
"May 11, 2019",151975,0
"May 12, 2019",151975,0
"May 13, 2019",151975,0
"May 14, 2019",151975,0
"May 15, 2019",151975,0
"May 16, 2019",151975,0
"May 17, 2019",151975,0
"May 18, 2019",151975,0
"May 19, 2019",151975,0
"May 20, 2019",151975,0
"May 21, 2019",151975,0
"May 22, 2019",151975,0
"May 23, 2019",151975,0
"May 24, 2019",151975,0
"May 25, 2019",151975,0
"May 26, 2019",151975,0
"May 27, 2019",151975,0
"May 28, 2019",151975,0
"May 29, 2019",151975,0
"May 30, 2019",151975,0
"May 31, 2019",151975,0
"Jun 1, 2019",151975,0
"Jun 2, 2019",151975,0
"Jun 3, 2019",151975,0
"Jun 4, 2019",151975,0
"Jun 5, 2019",151975,0
"Jun 6, 2019",158086,6111
"Jun 7, 2019",158086,0
"Jun 8, 2019",158086,0
"Jun 9, 2019",158086,0
"Jun 10, 2019",158245,159
"Jun 11, 2019",158405,160
"Jun 12, 2019",158564,159
"Jun 13, 2019",158723,159
"Jun 14, 2019",158882,159
"Jun 15, 2019",159042,160
"Jun 16, 2019",159201,159
"Jun 17, 2019",159524,323
"Jun 18, 2019",159848,324
"Jun 19, 2019",160171,323
"Jun 20, 2019",160494,323
"Jun 21, 2019",160829,335
"Jun 22, 2019",161164,335
"Jun 23, 2019",161499,335
"Jun 24, 2019",161794,295
"Jun 25, 2019",161804,10
