Date,Spotify Streams,Change
"May 22, 2020",0,0.0
"May 23, 2020",9196,9196.0
"May 24, 2020",18257,9061.0
"May 25, 2020",27184,8927.0
"May 26, 2020",35976,8792.0
"May 27, 2020",44635,8659.0
"May 28, 2020",53160,8525.0
"May 29, 2020",61553,8393.0
"May 30, 2020",69813,8260.0
"May 31, 2020",77944,8131.0
"Jun 1, 2020",85945,8001.0
"Jun 2, 2020",93818,7873.0
"Jun 3, 2020",101566,7748.0
"Jun 4, 2020",109189,7623.0
"Jun 5, 2020",116690,7501.0
"Jun 6, 2020",124071,7381.0
"Jun 7, 2020",131333,7262.0
"Jun 8, 2020",138479,7146.0
"Jun 9, 2020",145512,7033.0
"Jun 10, 2020",152433,6921.0
"Jun 11, 2020",159245,6812.0
"Jun 12, 2020",165949,6704.0
"Jun 13, 2020",172550,6601.0
"Jun 14, 2020",179048,6498.0
"Jun 15, 2020",185447,6399.0
"Jun 16, 2020",191748,6301.0
"Jun 17, 2020",197954,6206.0
"Jun 18, 2020",204067,6113.0
"Jun 19, 2020",210090,6023.0
"Jun 20, 2020",216026,5936.0
"Jun 21, 2020",221875,5849.0
"Jun 22, 2020",227641,5766.0
"Jun 23, 2020",233326,5685.0
"Jun 24, 2020",238931,5605.0
"Jun 25, 2020",244460,5529.0
"Jun 26, 2020",249913,5453.0
"Jun 27, 2020",255294,5381.0
"Jun 28, 2020",260604,5310.0
"Jun 29, 2020",265845,5241.0
"Jun 30, 2020",271019,5174.0
"Jul 1, 2020",276127,5108.0
"Jul 2, 2020",281172,5045.0
"Jul 3, 2020",286156,4984.0
"Jul 4, 2020",291080,4924.0
"Jul 5, 2020",295945,4865.0
"Jul 6, 2020",300754,4809.0
"Jul 7, 2020",305508,4754.0
"Jul 8, 2020",310208,4700.0
"Jul 9, 2020",314856,4648.0
"Jul 10, 2020",319454,4598.0
"Jul 11, 2020",324002,4548.0
"Jul 12, 2020",328502,4500.0
"Jul 13, 2020",332956,4454.0
"Jul 14, 2020",337365,4409.0
"Jul 15, 2020",341730,4365.0
"Jul 16, 2020",346051,4321.0
"Jul 17, 2020",350332,4281.0
"Jul 18, 2020",354571,4239.0
"Jul 19, 2020",358772,4201.0
"Jul 20, 2020",362933,4161.0
"Jul 21, 2020",367058,4125.0
"Jul 22, 2020",371146,4088.0
"Jul 23, 2020",375199,4053.0
"Jul 24, 2020",379218,4019.0
"Jul 25, 2020",383202,3984.0
"Jul 26, 2020",387155,3953.0
"Jul 27, 2020",391075,3920.0
"Jul 28, 2020",394965,3890.0
"Jul 29, 2020",398824,3859.0
"Jul 30, 2020",402655,3831.0
"Jul 31, 2020",406456,3801.0
"Aug 1, 2020",410230,3774.0
"Aug 2, 2020",413976,3746.0
"Aug 3, 2020",417696,3720.0
"Aug 4, 2020",421391,3695.0
"Aug 5, 2020",425060,3669.0
"Aug 6, 2020",428705,3645.0
"Aug 7, 2020",432325,3620.0
"Aug 8, 2020",435923,3598.0
"Aug 9, 2020",439497,3574.0
"Aug 10, 2020",443050,3553.0
"Aug 11, 2020",446581,3531.0
"Aug 12, 2020",450091,3510.0
"Aug 13, 2020",453580,3489.0
"Aug 14, 2020",457049,3469.0
"Aug 15, 2020",460499,3450.0
"Aug 16, 2020",463929,3430.0
"Aug 17, 2020",467341,3412.0
"Aug 18, 2020",470734,3393.0
"Aug 19, 2020",474110,3376.0
"Aug 20, 2020",477468,3358.0
"Aug 21, 2020",480810,3342.0
"Aug 22, 2020",484135,3325.0
"Aug 23, 2020",487443,3308.0
"Aug 24, 2020",490736,3293.0
"Aug 25, 2020",494013,3277.0
"Aug 26, 2020",497275,3262.0
