Date,Likes,Change
"May 15, 2019",853,0
"May 16, 2019",853,0
"May 17, 2019",853,0
"May 18, 2019",853,0
"May 19, 2019",853,0
"May 20, 2019",853,0
"May 21, 2019",853,0
"May 22, 2019",853,0
"May 23, 2019",853,0
"May 24, 2019",853,0
"May 25, 2019",853,0
"May 26, 2019",853,0
"May 27, 2019",853,0
"May 28, 2019",853,0
"May 29, 2019",853,0
"May 30, 2019",853,0
"May 31, 2019",853,0
"Jun 1, 2019",853,0
"Jun 2, 2019",853,0
"Jun 3, 2019",853,0
"Jun 4, 2019",854,1
"Jun 5, 2019",854,0
"Jun 6, 2019",854,0
"Jun 7, 2019",854,0
"Jun 8, 2019",854,0
"Jun 9, 2019",854,0
"Jun 10, 2019",854,0
"Jun 11, 2019",854,0
"Jun 12, 2019",854,0
"Jun 13, 2019",854,0
"Jun 14, 2019",854,0
"Jun 15, 2019",854,0
"Jun 16, 2019",854,0
"Jun 17, 2019",854,0
"Jun 18, 2019",854,0
"Jun 19, 2019",854,0
"Jun 20, 2019",854,0
"Jun 21, 2019",854,0
"Jun 22, 2019",854,0
"Jun 23, 2019",854,0
"Jun 24, 2019",854,0
"Jun 25, 2019",854,0
"Jun 26, 2019",854,0
"Jun 27, 2019",854,0
"Jun 28, 2019",854,0
"Jun 29, 2019",854,0
"Jun 30, 2019",854,0
"Jul 1, 2019",854,0
"Jul 2, 2019",854,0
"Jul 3, 2019",854,0
"Jul 4, 2019",854,0
"Jul 5, 2019",854,0
"Jul 6, 2019",854,0
"Jul 7, 2019",854,0
"Jul 8, 2019",854,0
"Jul 9, 2019",854,0
"Jul 10, 2019",854,0
"Jul 11, 2019",854,0
"Jul 12, 2019",855,1
"Jul 13, 2019",855,0
"Jul 14, 2019",855,0
"Jul 15, 2019",855,0
"Jul 16, 2019",855,0
"Jul 17, 2019",855,0
"Jul 18, 2019",855,0
"Jul 19, 2019",855,0
"Jul 20, 2019",855,0
"Jul 21, 2019",855,0
"Jul 22, 2019",855,0
"Jul 23, 2019",855,0
"Jul 24, 2019",855,0
"Jul 25, 2019",855,0
"Jul 26, 2019",855,0
"Jul 27, 2019",855,0
"Jul 28, 2019",855,0
"Jul 29, 2019",855,0
"Jul 30, 2019",855,0
"Jul 31, 2019",855,0
"Aug 1, 2019",855,0
"Aug 2, 2019",855,0
"Aug 3, 2019",855,0
"Aug 4, 2019",855,0
"Aug 5, 2019",855,0
"Aug 6, 2019",855,0
"Aug 7, 2019",855,0
"Aug 8, 2019",855,0
"Aug 9, 2019",855,0
"Aug 10, 2019",855,0
"Aug 11, 2019",855,0
"Aug 12, 2019",855,0
"Aug 13, 2019",855,0
"Aug 14, 2019",855,0
"Aug 15, 2019",855,0
"Aug 16, 2019",855,0
"Aug 17, 2019",855,0
"Aug 18, 2019",855,0
"Aug 19, 2019",854,-1
"Aug 20, 2019",854,0
"Aug 21, 2019",854,0
"Aug 22, 2019",855,1
"Aug 23, 2019",855,0
"Aug 24, 2019",855,0
"Aug 25, 2019",855,0
"Aug 26, 2019",855,0
"Aug 27, 2019",855,0
"Aug 28, 2019",854,-1
"Aug 29, 2019",854,0
"Aug 30, 2019",854,0
"Aug 31, 2019",854,0
"Sep 1, 2019",854,0
"Sep 2, 2019",854,0
"Sep 3, 2019",855,1
"Sep 4, 2019",855,0
"Sep 5, 2019",855,0
"Sep 6, 2019",856,1
"Sep 7, 2019",856,0
"Sep 8, 2019",856,0
"Sep 9, 2019",856,0
"Sep 10, 2019",856,0
"Sep 11, 2019",856,0
"Sep 12, 2019",856,0
"Sep 13, 2019",856,0
"Sep 14, 2019",856,0
"Sep 15, 2019",856,0
"Sep 16, 2019",856,0
"Sep 17, 2019",856,0
"Sep 18, 2019",856,0
"Sep 19, 2019",856,0
"Sep 20, 2019",855,-1
"Sep 21, 2019",855,0
