Date,Likes,Change
"Jun 25, 2023",3815,0
"Jun 26, 2023",5417,1602
"Jun 27, 2023",6213,796
"Jun 28, 2023",6731,518
"Jun 29, 2023",7315,584
"Jun 30, 2023",8283,968
"Jul 1, 2023",9390,1107
"Jul 2, 2023",10341,951
"Jul 3, 2023",11050,709
"Jul 4, 2023",11515,465
"Jul 5, 2023",11839,324
"Jul 6, 2023",12141,302
"Jul 7, 2023",12411,270
"Jul 8, 2023",12655,244
"Jul 9, 2023",12869,214
"Jul 10, 2023",13085,216
"Jul 11, 2023",13283,198
"Jul 12, 2023",13470,187
"Jul 13, 2023",13657,187
"Jul 14, 2023",13806,149
"Jul 15, 2023",13998,192
"Jul 16, 2023",14151,153
"Jul 17, 2023",14299,148
"Jul 18, 2023",14477,178
"Jul 19, 2023",14617,140
"Jul 20, 2023",14879,262
"Jul 21, 2023",15265,386
"Jul 22, 2023",15666,401
"Jul 23, 2023",15983,317
"Jul 24, 2023",16250,267
"Jul 25, 2023",16438,188
"Jul 26, 2023",16643,205
"Jul 27, 2023",16778,135
"Jul 28, 2023",16967,189
"Jul 29, 2023",17110,143
"Jul 30, 2023",17225,115
"Jul 31, 2023",17341,116
"Aug 1, 2023",17445,104
"Aug 2, 2023",17546,101
"Aug 3, 2023",17684,138
"Aug 4, 2023",17835,151
"Aug 5, 2023",17921,86
"Aug 6, 2023",18057,136
"Aug 7, 2023",18177,120
"Aug 8, 2023",18267,90
"Aug 9, 2023",18355,88
"Aug 10, 2023",18479,124
"Aug 11, 2023",18585,106
"Aug 12, 2023",18672,87
"Aug 13, 2023",18767,95
"Aug 14, 2023",18859,92
"Aug 15, 2023",18962,103
"Aug 16, 2023",19051,89
"Aug 17, 2023",19140,89
"Aug 18, 2023",19217,77
"Aug 19, 2023",19294,77
"Aug 20, 2023",19385,91
"Aug 21, 2023",19476,91
"Aug 22, 2023",19556,80
"Aug 23, 2023",19635,79
"Aug 24, 2023",19726,91
"Aug 25, 2023",19816,90
"Aug 26, 2023",19931,115
"Aug 27, 2023",20045,114
"Aug 28, 2023",20144,99
"Aug 29, 2023",20243,99
"Aug 30, 2023",20323,80
"Aug 31, 2023",20403,80
"Sep 1, 2023",20495,92
"Sep 2, 2023",20587,92
"Sep 3, 2023",20662,75
"Sep 4, 2023",20736,74
"Sep 5, 2023",20809,73
"Sep 6, 2023",20882,73
"Sep 7, 2023",20948,66
"Sep 8, 2023",21014,66
"Sep 9, 2023",21104,90
"Sep 10, 2023",21193,89
"Sep 11, 2023",21267,74
"Sep 12, 2023",21341,74
"Sep 13, 2023",21445,104
"Sep 14, 2023",21548,103
"Sep 15, 2023",21618,70
"Sep 16, 2023",21687,69
"Sep 17, 2023",21770,83
"Sep 18, 2023",21852,82
"Sep 19, 2023",21920,68
"Sep 20, 2023",21987,67
"Sep 21, 2023",22058,71
"Sep 22, 2023",22128,70
"Sep 23, 2023",22183,55
"Sep 24, 2023",22238,55
"Sep 25, 2023",22296,58
"Sep 26, 2023",22354,58
"Sep 27, 2023",22400,46
"Sep 28, 2023",22445,45
"Sep 29, 2023",22526,81
