Date,Spotify Streams,Change
"Feb 9, 2022",214168,0
"Feb 10, 2022",357719,143551
"Feb 11, 2022",502749,145030
"Feb 12, 2022",640114,137365
"Feb 13, 2022",784300,144186
"Feb 14, 2022",930396,146096
"Feb 15, 2022",1076492,146096
"Feb 16, 2022",1222184,145692
"Feb 17, 2022",1369662,147478
"Feb 18, 2022",1534002,164340
"Feb 19, 2022",1712829,178827
"Feb 20, 2022",1916813,203984
"Feb 21, 2022",2126787,209974
"Feb 22, 2022",2347044,220257
"Feb 23, 2022",2571392,224348
"Feb 24, 2022",2793275,221883
"Feb 25, 2022",2793275,0
"Feb 26, 2022",3247404,454129
"Feb 27, 2022",3484478,237074
"Feb 28, 2022",3712688,228210
"Mar 1, 2022",3951198,238510
"Mar 2, 2022",4194915,243717
"Mar 3, 2022",4452075,257160
"Mar 4, 2022",4720709,268634
"Mar 5, 2022",4997105,276396
"Mar 6, 2022",5280291,283186
"Mar 7, 2022",5552881,272590
"Mar 8, 2022",5836695,283814
"Mar 9, 2022",6110956,274261
"Mar 10, 2022",6669785,558829
"Mar 11, 2022",6669785,0
"Mar 12, 2022",6947472,277687
"Mar 13, 2022",7228025,280553
"Mar 14, 2022",7493309,265284
"Mar 15, 2022",7493309,0
"Mar 16, 2022",8045176,551867
"Mar 17, 2022",8328219,283043
"Mar 18, 2022",8622754,294535
"Mar 19, 2022",8889213,266459
"Mar 20, 2022",9193637,304424
"Mar 21, 2022",9496732,303095
"Mar 22, 2022",9811623,314891
"Mar 23, 2022",10138889,327266
"Mar 24, 2022",10472185,333296
"Mar 25, 2022",10808687,336502
"Mar 26, 2022",11144512,335825
"Mar 27, 2022",11481677,337165
"Mar 28, 2022",11801555,319878
"Mar 29, 2022",12129526,327971
"Mar 30, 2022",12456864,327338
"Mar 31, 2022",12793585,336721
"Apr 1, 2022",13142295,348710
"Apr 2, 2022",13503900,361605
"Apr 3, 2022",13843538,339638
"Apr 4, 2022",14140750,297212
"Apr 5, 2022",14468361,327611
"Apr 6, 2022",14830810,362449
"Apr 7, 2022",15251646,420836
"Apr 8, 2022",15711211,459565
"Apr 9, 2022",16191707,480496
"Apr 10, 2022",16670544,478837
"Apr 11, 2022",17119108,448564
"Apr 12, 2022",17600747,481639
"Apr 13, 2022",18107394,506647
"Apr 14, 2022",18652875,545481
"Apr 15, 2022",19206821,553946
"Apr 16, 2022",19774890,568069
"Apr 17, 2022",20347943,573053
"Apr 18, 2022",20929338,581395
"Apr 19, 2022",21568069,638731
"Apr 20, 2022",22258278,690209
"Apr 21, 2022",22966748,708470
"Apr 22, 2022",23679306,712558
"Apr 23, 2022",24412350,733044
"Apr 24, 2022",25181575,769225
"Apr 25, 2022",25943874,762299
"Apr 26, 2022",26739778,795904
"Apr 27, 2022",27603488,863710
"Apr 28, 2022",29379680,1776192
"Apr 29, 2022",29379680,0
"Apr 30, 2022",30306755,927075
"May 1, 2022",31260332,953577
"May 2, 2022",32210021,949689
"May 3, 2022",33211487,1001466
"May 4, 2022",34233155,1021668
"May 5, 2022",35311522,1078367
"May 6, 2022",36424402,1112880
"May 7, 2022",37513647,1089245
"May 8, 2022",38610481,1096834
"May 9, 2022",39636748,1026267
"May 10, 2022",40684072,1047324
"May 11, 2022",41763966,1079894
"May 12, 2022",42861022,1097056
"May 13, 2022",43961993,1100971
"May 14, 2022",45101871,1139878
"May 15, 2022",46270394,1168523
"May 16, 2022",47374258,1103864
"May 17, 2022",48448881,1074623
"May 18, 2022",49497632,1048751
"May 19, 2022",50556695,1059063
"May 20, 2022",51584099,1027404
"May 21, 2022",52619604,1035505
"May 22, 2022",53678148,1058544
"May 23, 2022",54687923,1009775
"May 24, 2022",55686722,998799
"May 25, 2022",56676617,989895
"May 26, 2022",57664509,987892
"May 27, 2022",58658303,993794
"May 28, 2022",59637204,978901
"May 29, 2022",60642238,1005034
"May 30, 2022",61591904,949666
"May 31, 2022",62528798,936894
"Jun 1, 2022",63465483,936685
"Jun 2, 2022",64351435,885952
"Jun 3, 2022",65239430,887995
"Jun 4, 2022",66120612,881182
"Jun 5, 2022",67026650,906038
"Jun 6, 2022",67892875,866225
"Jun 7, 2022",68743635,850760
"Jun 8, 2022",69601551,857916
"Jun 9, 2022",70456527,854976
"Jun 10, 2022",71295433,838906
"Jun 11, 2022",72168727,873294
"Jun 12, 2022",73091059,922332
