Date,Spotify Streams,Change
"Mar 26, 2015",0,0.0
"Mar 27, 2015",20221,20221.0
"Mar 28, 2015",40256,20035.0
"Mar 29, 2015",60109,19853.0
"Mar 30, 2015",79785,19676.0
"Mar 31, 2015",99285,19500.0
"Apr 1, 2015",118613,19328.0
"Apr 2, 2015",137773,19160.0
"Apr 3, 2015",156767,18994.0
"Apr 4, 2015",175598,18831.0
"Apr 5, 2015",194270,18672.0
"Apr 6, 2015",212784,18514.0
"Apr 7, 2015",231145,18361.0
"Apr 8, 2015",249354,18209.0
"Apr 9, 2015",267414,18060.0
"Apr 10, 2015",285327,17913.0
"Apr 11, 2015",303096,17769.0
"Apr 12, 2015",320724,17628.0
"Apr 13, 2015",338212,17488.0
"Apr 14, 2015",355563,17351.0
"Apr 15, 2015",372780,17217.0
"Apr 16, 2015",389863,17083.0
"Apr 17, 2015",406816,16953.0
"Apr 18, 2015",423640,16824.0
"Apr 19, 2015",440338,16698.0
"Apr 20, 2015",456911,16573.0
"Apr 21, 2015",473361,16450.0
"Apr 22, 2015",489691,16330.0
"Apr 23, 2015",505901,16210.0
"Apr 24, 2015",521994,16093.0
"Apr 25, 2015",537971,15977.0
"Apr 26, 2015",553835,15864.0
"Apr 27, 2015",569586,15751.0
"Apr 28, 2015",585227,15641.0
"Apr 29, 2015",600758,15531.0
"Apr 30, 2015",616182,15424.0
"May 1, 2015",631500,15318.0
"May 2, 2015",646714,15214.0
"May 3, 2015",661824,15110.0
"May 4, 2015",676833,15009.0
"May 5, 2015",691742,14909.0
"May 6, 2015",706551,14809.0
"May 7, 2015",721264,14713.0
"May 8, 2015",735879,14615.0
"May 9, 2015",750400,14521.0
"May 10, 2015",764827,14427.0
"May 11, 2015",779162,14335.0
"May 12, 2015",793405,14243.0
"May 13, 2015",807558,14153.0
"May 14, 2015",821622,14064.0
"May 15, 2015",835598,13976.0
"May 16, 2015",849487,13889.0
"May 17, 2015",863291,13804.0
"May 18, 2015",877010,13719.0
"May 19, 2015",890645,13635.0
"May 20, 2015",904198,13553.0
"May 21, 2015",917670,13472.0
"May 22, 2015",931061,13391.0
"May 23, 2015",944372,13311.0
"May 24, 2015",957605,13233.0
"May 25, 2015",970760,13155.0
"May 26, 2015",983838,13078.0
"May 27, 2015",996840,13002.0
"May 28, 2015",1009768,12928.0
"May 29, 2015",1022621,12853.0
"May 30, 2015",1035401,12780.0
"May 31, 2015",1048109,12708.0
"Jun 1, 2015",1060745,12636.0
"Jun 2, 2015",1073310,12565.0
"Jun 3, 2015",1085805,12495.0
"Jun 4, 2015",1098231,12426.0
"Jun 5, 2015",1110589,12358.0
"Jun 6, 2015",1122879,12290.0
"Jun 7, 2015",1135102,12223.0
"Jun 8, 2015",1147259,12157.0
"Jun 9, 2015",1159351,12092.0
"Jun 10, 2015",1171378,12027.0
"Jun 11, 2015",1183340,11962.0
"Jun 12, 2015",1195240,11900.0
"Jun 13, 2015",1207076,11836.0
"Jun 14, 2015",1218851,11775.0
"Jun 15, 2015",1230564,11713.0
"Jun 16, 2015",1242217,11653.0
"Jun 17, 2015",1253809,11592.0
"Jun 18, 2015",1265342,11533.0
"Jun 19, 2015",1276817,11475.0
"Jun 20, 2015",1288233,11416.0
"Jun 21, 2015",1299591,11358.0
"Jun 22, 2015",1310892,11301.0
"Jun 23, 2015",1322137,11245.0
"Jun 24, 2015",1333326,11189.0
"Jun 25, 2015",1344460,11134.0
"Jun 26, 2015",1355538,11078.0
"Jun 27, 2015",1366563,11025.0
"Jun 28, 2015",1377534,10971.0
"Jun 29, 2015",1388451,10917.0
"Jun 30, 2015",1399316,10865.0
"Jul 1, 2015",1410129,10813.0
"Jul 2, 2015",1420890,10761.0
"Jul 3, 2015",1431600,10710.0
"Jul 4, 2015",1442260,10660.0
"Jul 5, 2015",1452869,10609.0
"Jul 6, 2015",1463429,10560.0
"Jul 7, 2015",1473939,10510.0
"Jul 8, 2015",1484401,10462.0
"Jul 9, 2015",1494814,10413.0
"Jul 10, 2015",1505180,10366.0
"Jul 11, 2015",1515498,10318.0
"Jul 12, 2015",1525769,10271.0
"Jul 13, 2015",1535994,10225.0
"Jul 14, 2015",1546172,10178.0
"Jul 15, 2015",1556305,10133.0
"Jul 16, 2015",1566393,10088.0
"Jul 17, 2015",1576436,10043.0
"Jul 18, 2015",1586435,9999.0
"Jul 19, 2015",1596389,9954.0
"Jul 20, 2015",1606300,9911.0
"Jul 21, 2015",1616168,9868.0
"Jul 22, 2015",1625992,9824.0
"Jul 23, 2015",1635775,9783.0
"Jul 24, 2015",1645515,9740.0
"Jul 25, 2015",1655213,9698.0
"Jul 26, 2015",1664870,9657.0
"Jul 27, 2015",1674487,9617.0
"Jul 28, 2015",1684062,9575.0
"Jul 29, 2015",1693597,9535.0
"Jul 30, 2015",1703093,9496.0
"Jul 31, 2015",1712548,9455.0
"Aug 1, 2015",1721965,9417.0
"Aug 2, 2015",1731342,9377.0
"Aug 3, 2015",1740681,9339.0
"Aug 4, 2015",1749982,9301.0
"Aug 5, 2015",1759245,9263.0
"Aug 6, 2015",1768470,9225.0
"Aug 7, 2015",1777658,9188.0
"Aug 8, 2015",1786809,9151.0
"Aug 9, 2015",1795923,9114.0
"Aug 10, 2015",1805001,9078.0
"Aug 11, 2015",1814043,9042.0
"Aug 12, 2015",1823049,9006.0
"Aug 13, 2015",1832020,8971.0
"Aug 14, 2015",1840955,8935.0
"Aug 15, 2015",1849856,8901.0
"Aug 16, 2015",1858721,8865.0
