Date,Likes,Change
"May 1, 2023",200,0
"May 2, 2023",200,0
"May 3, 2023",203,3
"May 4, 2023",203,0
"May 5, 2023",203,0
"May 6, 2023",204,1
"May 7, 2023",204,0
"May 8, 2023",204,0
"May 9, 2023",205,1
"May 10, 2023",206,1
"May 11, 2023",208,2
"May 12, 2023",208,0
"May 13, 2023",209,1
"May 14, 2023",210,1
"May 15, 2023",210,0
"May 16, 2023",210,0
"May 17, 2023",210,0
"May 18, 2023",210,0
"May 19, 2023",210,0
"May 20, 2023",211,1
"May 21, 2023",211,0
"May 22, 2023",211,0
"May 23, 2023",211,0
"May 24, 2023",211,0
"May 25, 2023",213,2
"May 26, 2023",218,5
"May 27, 2023",218,0
"May 28, 2023",220,2
"May 29, 2023",222,2
"May 30, 2023",237,15
"May 31, 2023",251,14
"Jun 1, 2023",261,10
"Jun 2, 2023",265,4
"Jun 3, 2023",277,12
"Jun 4, 2023",282,5
"Jun 5, 2023",288,6
"Jun 6, 2023",294,6
"Jun 7, 2023",298,4
"Jun 8, 2023",304,6
"Jun 9, 2023",307,3
"Jun 10, 2023",311,4
"Jun 11, 2023",311,0
"Jun 12, 2023",316,5
"Jun 13, 2023",325,9
"Jun 14, 2023",336,11
"Jun 15, 2023",339,3
"Jun 16, 2023",344,5
"Jun 17, 2023",348,4
"Jun 18, 2023",349,1
"Jun 19, 2023",351,2
"Jun 20, 2023",353,2
"Jun 21, 2023",357,4
"Jun 22, 2023",360,3
"Jun 23, 2023",364,4
"Jun 24, 2023",367,3
"Jun 25, 2023",371,4
"Jun 26, 2023",375,4
"Jun 27, 2023",379,4
"Jun 28, 2023",381,2
"Jun 29, 2023",382,1
"Jun 30, 2023",388,6
"Jul 1, 2023",393,5
"Jul 2, 2023",404,11
"Jul 3, 2023",410,6
"Jul 4, 2023",413,3
"Jul 5, 2023",421,8
"Jul 6, 2023",421,0
"Jul 7, 2023",425,4
"Jul 8, 2023",426,1
"Jul 9, 2023",429,3
"Jul 10, 2023",431,2
"Jul 11, 2023",436,5
"Jul 12, 2023",439,3
"Jul 13, 2023",444,5
"Jul 14, 2023",449,5
"Jul 15, 2023",454,5
"Jul 16, 2023",455,1
"Jul 17, 2023",457,2
"Jul 18, 2023",461,4
"Jul 19, 2023",461,0
"Jul 20, 2023",461,0
"Jul 21, 2023",463,2
"Jul 22, 2023",466,3
"Jul 23, 2023",470,4
"Jul 24, 2023",473,3
"Jul 25, 2023",473,0
"Jul 26, 2023",476,3
"Jul 27, 2023",477,1
"Jul 28, 2023",481,4
"Jul 29, 2023",483,2
"Jul 30, 2023",485,2
"Jul 31, 2023",486,1
"Aug 1, 2023",487,1
"Aug 2, 2023",488,1
"Aug 3, 2023",489,1
"Aug 4, 2023",492,3
"Aug 5, 2023",494,2
"Aug 6, 2023",497,3
"Aug 7, 2023",498,1
"Aug 8, 2023",501,3
"Aug 9, 2023",503,2
"Aug 10, 2023",505,2
"Aug 11, 2023",507,2
"Aug 12, 2023",510,3
"Aug 13, 2023",511,1
"Aug 14, 2023",512,1
"Aug 15, 2023",513,1
"Aug 16, 2023",514,1
"Aug 17, 2023",515,1
"Aug 18, 2023",515,0
"Aug 19, 2023",515,0
"Aug 20, 2023",515,0
"Aug 21, 2023",517,2
"Aug 22, 2023",518,1
"Aug 23, 2023",519,1
"Aug 24, 2023",519,0
"Aug 25, 2023",520,1
"Aug 26, 2023",521,1
"Aug 27, 2023",522,1
"Aug 28, 2023",523,1
"Aug 29, 2023",523,0
"Aug 30, 2023",523,0
"Aug 31, 2023",524,1
"Sep 1, 2023",524,0
"Sep 2, 2023",525,1
"Sep 3, 2023",525,0
"Sep 4, 2023",526,1
"Sep 5, 2023",526,0
"Sep 6, 2023",527,1
"Sep 7, 2023",528,1
"Sep 8, 2023",530,2
"Sep 9, 2023",532,2
"Sep 10, 2023",532,0
"Sep 11, 2023",532,0
"Sep 12, 2023",534,2
"Sep 13, 2023",535,1
"Sep 14, 2023",536,1
"Sep 15, 2023",536,0
"Sep 16, 2023",538,2
"Sep 17, 2023",539,1
"Sep 18, 2023",540,1
"Sep 19, 2023",541,1
"Sep 20, 2023",543,2
"Sep 21, 2023",544,1
"Sep 22, 2023",546,2
"Sep 23, 2023",549,3
"Sep 24, 2023",551,2
"Sep 25, 2023",552,1
"Sep 26, 2023",552,0
"Sep 27, 2023",553,1
"Sep 28, 2023",554,1
"Sep 29, 2023",556,2
"Sep 30, 2023",557,1
"Oct 1, 2023",558,1
"Oct 2, 2023",558,0
"Oct 3, 2023",560,2
"Oct 4, 2023",562,2
"Oct 5, 2023",563,1
"Oct 6, 2023",564,1
"Oct 7, 2023",565,1
"Oct 8, 2023",565,0
"Oct 9, 2023",566,1
"Oct 10, 2023",566,0
"Oct 11, 2023",567,1
"Oct 12, 2023",568,1
"Oct 13, 2023",569,1
"Oct 14, 2023",569,0
"Oct 15, 2023",570,1
"Oct 16, 2023",571,1
"Oct 17, 2023",572,1
"Oct 18, 2023",573,1
"Oct 19, 2023",574,1
"Oct 20, 2023",574,0
"Oct 21, 2023",574,0
"Oct 22, 2023",574,0
"Oct 23, 2023",575,1
"Oct 24, 2023",575,0
"Oct 25, 2023",575,0
"Oct 26, 2023",575,0
"Oct 27, 2023",576,1
"Oct 28, 2023",577,1
"Oct 29, 2023",577,0
"Oct 30, 2023",577,0
"Oct 31, 2023",577,0
"Nov 1, 2023",577,0
"Nov 2, 2023",578,1
"Nov 3, 2023",578,0
"Nov 4, 2023",579,1
"Nov 5, 2023",580,1
"Nov 6, 2023",581,1
"Nov 7, 2023",581,0
"Nov 8, 2023",581,0
"Nov 9, 2023",581,0
"Nov 10, 2023",582,1
"Nov 11, 2023",583,1
"Nov 12, 2023",584,1
"Nov 13, 2023",584,0
"Nov 14, 2023",585,1
"Nov 15, 2023",586,1
"Nov 16, 2023",586,0
"Nov 17, 2023",585,-1
"Nov 18, 2023",586,1
"Nov 19, 2023",587,1
"Nov 20, 2023",588,1
"Nov 21, 2023",588,0
"Nov 22, 2023",589,1
"Nov 23, 2023",589,0
"Nov 24, 2023",590,1
"Nov 25, 2023",590,0
"Nov 26, 2023",591,1
"Nov 27, 2023",592,1
"Nov 28, 2023",592,0
"Nov 29, 2023",592,0
"Nov 30, 2023",592,0
"Dec 1, 2023",592,0
"Dec 2, 2023",592,0
"Dec 3, 2023",592,0
"Dec 4, 2023",593,1
"Dec 5, 2023",593,0
"Dec 6, 2023",593,0
"Dec 7, 2023",593,0
"Dec 8, 2023",593,0
"Dec 9, 2023",593,0
"Dec 10, 2023",593,0
"Dec 11, 2023",593,0
"Dec 12, 2023",594,1
"Dec 13, 2023",594,0
"Dec 14, 2023",594,0
"Dec 15, 2023",594,0
"Dec 16, 2023",595,1
"Dec 17, 2023",595,0
"Dec 18, 2023",596,1
"Dec 19, 2023",596,0
"Dec 20, 2023",597,1
"Dec 21, 2023",597,0
"Dec 22, 2023",598,1
"Dec 23, 2023",599,1
"Dec 24, 2023",599,0
"Dec 25, 2023",599,0
"Dec 26, 2023",600,1
"Dec 27, 2023",601,1
"Dec 28, 2023",602,1
"Dec 29, 2023",602,0
"Dec 30, 2023",605,3
"Dec 31, 2023",608,3
"Jan 1, 2024",611,3
"Jan 2, 2024",613,2
"Jan 3, 2024",615,2
