Date,Likes,Change
"May 20, 2019",2658,0
"May 21, 2019",2664,6
"May 22, 2019",2671,7
"May 23, 2019",2677,6
"May 24, 2019",2683,6
"May 25, 2019",2690,7
"May 26, 2019",2696,6
"May 27, 2019",2703,7
"May 28, 2019",2709,6
"May 29, 2019",2715,6
"May 30, 2019",2722,7
"May 31, 2019",2728,6
"Jun 1, 2019",2734,6
"Jun 2, 2019",2741,7
"Jun 3, 2019",2747,6
"Jun 4, 2019",2754,7
"Jun 5, 2019",2760,6
"Jun 6, 2019",2766,6
"Jun 7, 2019",2773,7
"Jun 8, 2019",2779,6
"Jun 9, 2019",2785,6
"Jun 10, 2019",2792,7
"Jun 11, 2019",2798,6
"Jun 12, 2019",2805,7
"Jun 13, 2019",2811,6
"Jun 14, 2019",2817,6
"Jun 15, 2019",2824,7
"Jun 16, 2019",2830,6
"Jun 17, 2019",2839,9
"Jun 18, 2019",2848,9
"Jun 19, 2019",2856,8
"Jun 20, 2019",2865,9
"Jun 21, 2019",2884,19
"Jun 22, 2019",2904,20
"Jun 23, 2019",2923,19
"Jun 24, 2019",2928,5
"Jun 25, 2019",2930,2
"Jun 26, 2019",2950,20
"Jun 27, 2019",2982,32
"Jun 28, 2019",3026,44
"Jun 29, 2019",3059,33
"Jun 30, 2019",3081,22
"Jul 1, 2019",3104,23
"Jul 2, 2019",3126,22
"Jul 3, 2019",3151,25
"Jul 4, 2019",3195,44
"Jul 5, 2019",3233,38
"Jul 6, 2019",3262,29
"Jul 7, 2019",3278,16
"Jul 8, 2019",3301,23
"Jul 9, 2019",3319,18
"Jul 10, 2019",3343,24
"Jul 11, 2019",3414,71
"Jul 12, 2019",3475,61
"Jul 13, 2019",3551,76
"Jul 14, 2019",3596,45
"Jul 15, 2019",3639,43
"Jul 16, 2019",3729,90
"Jul 17, 2019",3863,134
"Jul 18, 2019",3909,46
"Jul 19, 2019",3954,45
"Jul 20, 2019",3983,29
"Jul 21, 2019",4001,18
"Jul 22, 2019",4015,14
"Jul 23, 2019",4028,13
"Jul 24, 2019",4040,12
"Jul 25, 2019",4050,10
"Jul 26, 2019",4066,16
"Jul 27, 2019",4077,11
"Jul 28, 2019",4090,13
"Jul 29, 2019",4103,13
"Jul 30, 2019",4116,13
"Jul 31, 2019",4131,15
"Aug 1, 2019",4152,21
"Aug 2, 2019",4167,15
"Aug 3, 2019",4194,27
"Aug 4, 2019",4208,14
"Aug 5, 2019",4219,11
"Aug 6, 2019",4237,18
"Aug 7, 2019",4249,12
"Aug 8, 2019",4262,13
