Date,Likes,Change
"Dec 8, 2023",6112,0
"Dec 9, 2023",6173,61
"Dec 10, 2023",6233,60
"Dec 11, 2023",6296,63
"Dec 12, 2023",6358,62
"Dec 13, 2023",6427,69
"Dec 14, 2023",6495,68
"Dec 15, 2023",6549,54
"Dec 16, 2023",6602,53
"Dec 17, 2023",6648,46
"Dec 18, 2023",6693,45
"Dec 19, 2023",6744,51
"Dec 20, 2023",6794,50
"Dec 21, 2023",6861,67
"Dec 22, 2023",6928,67
"Dec 23, 2023",6996,68
"Dec 24, 2023",7063,67
"Dec 25, 2023",7110,47
"Dec 26, 2023",7157,47
"Dec 27, 2023",7217,60
"Dec 28, 2023",7277,60
"Dec 29, 2023",7352,75
"Dec 30, 2023",7427,75
"Dec 31, 2023",7495,68
"Jan 1, 2024",7563,68
"Jan 2, 2024",7606,43
"Jan 3, 2024",7649,43
"Jan 4, 2024",7698,49
"Jan 5, 2024",7746,48
"Jan 6, 2024",7806,60
"Jan 7, 2024",7866,60
"Jan 8, 2024",7908,42
"Jan 9, 2024",7950,42
"Jan 10, 2024",7999,49
"Jan 11, 2024",8048,49
"Jan 12, 2024",8106,58
"Jan 13, 2024",8163,57
"Jan 14, 2024",8215,52
"Jan 15, 2024",8267,52
"Jan 16, 2024",8303,36
"Jan 17, 2024",8339,36
"Jan 18, 2024",8384,45
"Jan 19, 2024",8429,45
"Jan 20, 2024",8479,50
"Jan 21, 2024",8529,50
"Jan 22, 2024",8560,31
"Jan 23, 2024",8590,30
"Jan 24, 2024",8617,27
"Jan 25, 2024",8643,26
"Jan 26, 2024",8668,25
"Jan 27, 2024",8693,25
"Jan 28, 2024",8720,27
"Jan 29, 2024",8747,27
"Jan 30, 2024",8768,21
"Jan 31, 2024",8789,21
"Feb 1, 2024",8806,17
"Feb 2, 2024",8822,16
"Feb 3, 2024",8847,25
"Feb 4, 2024",8871,24
"Feb 5, 2024",8884,13
"Feb 6, 2024",8897,13
"Feb 7, 2024",8909,12
"Feb 8, 2024",8920,11
"Feb 9, 2024",8941,21
"Feb 10, 2024",8962,21
"Feb 11, 2024",8989,27
"Feb 12, 2024",9016,27
"Feb 13, 2024",9037,21
"Feb 14, 2024",9057,20
"Feb 15, 2024",9076,19
"Feb 16, 2024",9095,19
"Feb 17, 2024",9136,41
"Feb 18, 2024",9177,41
"Feb 19, 2024",9221,44
"Feb 20, 2024",9264,43
"Feb 21, 2024",9301,37
"Feb 22, 2024",9338,37
"Feb 23, 2024",9363,25
"Feb 24, 2024",9388,25
"Feb 25, 2024",9409,21
"Feb 26, 2024",9430,21
"Feb 27, 2024",9460,30
"Feb 28, 2024",9489,29
"Feb 29, 2024",9508,19
"Mar 1, 2024",9527,19
"Mar 2, 2024",9553,26
"Mar 3, 2024",9579,26
"Mar 4, 2024",9601,22
"Mar 5, 2024",9623,22
"Mar 6, 2024",9649,26
"Mar 7, 2024",9674,25
"Mar 8, 2024",9696,22
"Mar 9, 2024",9718,22
"Mar 10, 2024",9737,19
"Mar 11, 2024",9755,18
"Mar 12, 2024",9774,19
"Mar 13, 2024",9793,19
"Mar 14, 2024",9812,19
"Mar 15, 2024",9830,18
"Mar 16, 2024",9843,13
"Mar 17, 2024",9855,12
"Mar 18, 2024",9869,14
"Mar 19, 2024",9882,13
"Mar 20, 2024",9898,16
"Mar 21, 2024",9913,15
"Mar 22, 2024",9926,13
"Mar 23, 2024",9939,13
"Mar 24, 2024",9955,16
"Mar 25, 2024",9971,16
"Mar 26, 2024",9985,14
"Mar 27, 2024",9999,14
"Mar 28, 2024",10010,11
"Mar 29, 2024",10020,10
"Mar 30, 2024",10032,12
"Mar 31, 2024",10043,11
"Apr 1, 2024",10059,16
"Apr 2, 2024",10075,16
"Apr 3, 2024",10085,10
"Apr 4, 2024",10094,9
"Apr 5, 2024",10103,9
"Apr 6, 2024",10112,9
"Apr 7, 2024",10124,12
"Apr 8, 2024",10136,12
"Apr 9, 2024",10143,7
"Apr 10, 2024",10149,6
"Apr 11, 2024",10156,7
"Apr 12, 2024",10163,7
"Apr 13, 2024",10177,14
"Apr 14, 2024",10191,14
"Apr 15, 2024",10199,8
"Apr 16, 2024",10207,8
"Apr 17, 2024",10219,12
"Apr 18, 2024",10230,11
"Apr 19, 2024",10239,9
"Apr 20, 2024",10247,8
"Apr 21, 2024",10261,14
"Apr 22, 2024",10275,14
"Apr 23, 2024",10284,9
"Apr 24, 2024",10292,8
"Apr 25, 2024",10298,6
"Apr 26, 2024",10303,5
"Apr 27, 2024",10315,12
"Apr 28, 2024",10327,12
"Apr 29, 2024",10340,13
"Apr 30, 2024",10352,12
"May 1, 2024",10369,17
"May 2, 2024",10386,17
"May 3, 2024",10397,11
"May 4, 2024",10408,11
"May 5, 2024",10426,18
"May 6, 2024",10443,17
"May 7, 2024",10450,7
"May 8, 2024",10456,6
"May 9, 2024",10469,13
"May 10, 2024",10482,13
"May 11, 2024",10498,16
"May 12, 2024",10514,16
"May 13, 2024",10522,8
"May 14, 2024",10530,8
"May 15, 2024",10542,12
"May 16, 2024",10554,12
"May 17, 2024",10567,13
"May 18, 2024",10580,13
"May 19, 2024",10590,10
"May 20, 2024",10600,10
"May 21, 2024",10608,8
"May 22, 2024",10615,7
"May 23, 2024",10626,11
"May 24, 2024",10637,11
"May 25, 2024",10644,7
"May 26, 2024",10650,6
"May 27, 2024",10659,9
"May 28, 2024",10668,9
"May 29, 2024",10678,10
"May 30, 2024",10688,10
"May 31, 2024",10698,10
"Jun 1, 2024",10708,10
"Jun 2, 2024",10714,6
"Jun 3, 2024",10720,6
"Jun 4, 2024",10727,7
"Jun 5, 2024",10734,7
"Jun 6, 2024",10739,5
"Jun 7, 2024",10743,4
"Jun 8, 2024",10752,9
"Jun 9, 2024",10760,8
"Jun 10, 2024",10768,8
"Jun 11, 2024",10776,8
"Jun 12, 2024",10784,8
"Jun 13, 2024",10791,7
"Jun 14, 2024",10800,9
"Jun 15, 2024",10809,9
"Jun 16, 2024",10817,8
"Jun 17, 2024",10825,8
"Jun 18, 2024",10832,7
"Jun 19, 2024",10839,7
"Jun 20, 2024",10844,5
"Jun 21, 2024",10849,5
"Jun 22, 2024",10856,7
"Jun 23, 2024",10863,7
"Jun 24, 2024",10871,8
"Jun 25, 2024",10878,7
"Jun 26, 2024",10885,7
"Jun 27, 2024",10891,6
"Jun 28, 2024",10901,10
"Jun 29, 2024",10910,9
"Jun 30, 2024",10922,12
"Jul 1, 2024",10933,11
"Jul 2, 2024",10942,9
"Jul 3, 2024",10951,9
"Jul 4, 2024",10962,11
"Jul 5, 2024",10973,11
"Jul 6, 2024",10986,13
"Jul 7, 2024",10999,13
"Jul 8, 2024",11008,9
"Jul 9, 2024",11017,9
"Jul 10, 2024",11026,9
"Jul 11, 2024",11034,8
"Jul 12, 2024",11043,9
"Jul 13, 2024",11052,9
"Jul 14, 2024",11061,9
"Jul 15, 2024",11070,9
"Jul 16, 2024",11079,9
"Jul 17, 2024",11088,9
"Jul 18, 2024",11096,8
"Jul 19, 2024",11105,9
"Jul 20, 2024",11114,9
"Jul 21, 2024",11123,9
"Jul 22, 2024",11132,9
"Jul 23, 2024",11141,9
"Jul 24, 2024",11150,9
"Jul 25, 2024",11158,8
"Jul 26, 2024",11167,9
"Jul 27, 2024",11176,9
"Jul 28, 2024",11185,9
"Jul 29, 2024",11195,10
"Jul 30, 2024",11204,9
"Jul 31, 2024",11212,8
"Aug 1, 2024",11219,7
"Aug 2, 2024",11231,12
"Aug 3, 2024",11242,11
"Aug 4, 2024",11255,13
"Aug 5, 2024",11268,13
"Aug 6, 2024",11277,9
"Aug 7, 2024",11285,8
"Aug 8, 2024",11294,9
"Aug 9, 2024",11302,8
"Aug 10, 2024",11311,9
"Aug 11, 2024",11319,8
"Aug 12, 2024",11329,10
