Date,Spotify Streams,Change
"Mar 17, 2020",0,0.0
"Mar 18, 2020",2638,2638.0
"Mar 19, 2020",5164,2526.0
"Mar 20, 2020",7585,2421.0
"Mar 21, 2020",9910,2325.0
"Mar 22, 2020",12144,2234.0
"Mar 23, 2020",14296,2152.0
"Mar 24, 2020",16369,2073.0
"Mar 25, 2020",18369,2000.0
"Mar 26, 2020",20301,1932.0
"Mar 27, 2020",22169,1868.0
"Mar 28, 2020",23977,1808.0
"Mar 29, 2020",25729,1752.0
"Mar 30, 2020",27427,1698.0
"Mar 31, 2020",29075,1648.0
"Apr 1, 2020",30676,1601.0
"Apr 2, 2020",32233,1557.0
"Apr 3, 2020",33747,1514.0
"Apr 4, 2020",35221,1474.0
"Apr 5, 2020",36658,1437.0
"Apr 6, 2020",38058,1400.0
"Apr 7, 2020",39425,1367.0
"Apr 8, 2020",40760,1335.0
"Apr 9, 2020",42063,1303.0
"Apr 10, 2020",43338,1275.0
"Apr 11, 2020",44585,1247.0
"Apr 12, 2020",45805,1220.0
"Apr 13, 2020",47000,1195.0
"Apr 14, 2020",48172,1172.0
"Apr 15, 2020",49320,1148.0
"Apr 16, 2020",50447,1127.0
"Apr 17, 2020",51553,1106.0
"Apr 18, 2020",52639,1086.0
"Apr 19, 2020",53706,1067.0
"Apr 20, 2020",54755,1049.0
"Apr 21, 2020",55786,1031.0
"Apr 22, 2020",56801,1015.0
"Apr 23, 2020",57800,999.0
"Apr 24, 2020",58784,984.0
"Apr 25, 2020",59754,970.0
"Apr 26, 2020",60710,956.0
"Apr 27, 2020",61652,942.0
"Apr 28, 2020",62581,929.0
"Apr 29, 2020",63499,918.0
"Apr 30, 2020",64404,905.0
"May 1, 2020",65299,895.0
"May 2, 2020",66183,884.0
"May 3, 2020",67056,873.0
"May 4, 2020",67920,864.0
"May 5, 2020",68774,854.0
"May 6, 2020",69619,845.0
"May 7, 2020",70455,836.0
"May 8, 2020",71283,828.0
"May 9, 2020",72103,820.0
"May 10, 2020",72915,812.0
"May 11, 2020",73720,805.0
"May 12, 2020",74518,798.0
"May 13, 2020",75309,791.0
"May 14, 2020",76093,784.0
"May 15, 2020",76871,778.0
"May 16, 2020",77644,773.0
"May 17, 2020",78410,766.0
"May 18, 2020",79171,761.0
"May 19, 2020",79927,756.0
"May 20, 2020",80678,751.0
"May 21, 2020",81424,746.0
"May 22, 2020",82165,741.0
"May 23, 2020",82902,737.0
"May 24, 2020",83635,733.0
"May 25, 2020",84364,729.0
"May 26, 2020",85088,724.0
"May 27, 2020",85809,721.0
"May 28, 2020",86527,718.0
"May 29, 2020",87241,714.0
"May 30, 2020",87952,711.0
"May 31, 2020",88660,708.0
"Jun 1, 2020",89364,704.0
"Jun 2, 2020",90066,702.0
"Jun 3, 2020",90766,700.0
"Jun 4, 2020",91463,697.0
"Jun 5, 2020",92157,694.0
"Jun 6, 2020",92849,692.0
"Jun 7, 2020",93539,690.0
"Jun 8, 2020",94227,688.0
"Jun 9, 2020",94912,685.0
"Jun 10, 2020",95596,684.0
"Jun 11, 2020",96279,683.0
"Jun 12, 2020",96959,680.0
"Jun 13, 2020",97638,679.0
"Jun 14, 2020",98315,677.0
"Jun 15, 2020",98992,677.0
"Jun 16, 2020",99666,674.0
"Jun 17, 2020",100340,674.0
"Jun 18, 2020",101012,672.0
"Jun 19, 2020",101684,672.0
"Jun 20, 2020",102354,670.0
