Date,Likes,Change
"Jul 18, 2021",284261,0
"Jul 19, 2021",285461,1200
"Jul 20, 2021",286661,1200
"Jul 21, 2021",287862,1201
"Jul 22, 2021",289062,1200
"Jul 23, 2021",290262,1200
"Jul 24, 2021",291462,1200
"Jul 25, 2021",292663,1201
"Jul 26, 2021",293863,1200
"Jul 27, 2021",295063,1200
"Jul 28, 2021",296263,1200
"Jul 29, 2021",297464,1201
"Jul 30, 2021",298664,1200
"Jul 31, 2021",299864,1200
"Aug 1, 2021",301064,1200
"Aug 2, 2021",302264,1200
"Aug 3, 2021",303465,1201
"Aug 4, 2021",304665,1200
"Aug 5, 2021",305865,1200
"Aug 6, 2021",307065,1200
"Aug 7, 2021",308266,1201
"Aug 8, 2021",309466,1200
"Aug 9, 2021",310666,1200
"Aug 10, 2021",311866,1200
"Aug 11, 2021",313066,1200
"Aug 12, 2021",314267,1201
"Aug 13, 2021",315467,1200
"Aug 14, 2021",316667,1200
"Aug 15, 2021",317867,1200
"Aug 16, 2021",319068,1201
"Aug 17, 2021",320268,1200
"Aug 18, 2021",321468,1200
"Aug 19, 2021",322668,1200
"Aug 20, 2021",323869,1201
"Aug 21, 2021",325069,1200
"Aug 22, 2021",326269,1200
"Aug 23, 2021",327469,1200
"Aug 24, 2021",328669,1200
"Aug 25, 2021",329870,1201
"Aug 26, 2021",331070,1200
"Aug 27, 2021",332270,1200
"Aug 28, 2021",333470,1200
"Aug 29, 2021",334671,1201
"Aug 30, 2021",335871,1200
"Aug 31, 2021",337071,1200
"Sep 1, 2021",338271,1200
"Sep 2, 2021",339472,1201
"Sep 3, 2021",340672,1200
"Sep 4, 2021",341872,1200
"Sep 5, 2021",343072,1200
"Sep 6, 2021",344272,1200
"Sep 7, 2021",345473,1201
"Sep 8, 2021",346673,1200
"Sep 9, 2021",347873,1200
"Sep 10, 2021",349073,1200
"Sep 11, 2021",350274,1201
"Sep 12, 2021",351474,1200
"Sep 13, 2021",352674,1200
"Sep 14, 2021",353874,1200
"Sep 15, 2021",355074,1200
"Sep 16, 2021",356275,1201
"Sep 17, 2021",357475,1200
"Sep 18, 2021",358675,1200
"Sep 19, 2021",359875,1200
"Sep 20, 2021",361076,1201
"Sep 21, 2021",362276,1200
"Sep 22, 2021",363476,1200
"Sep 23, 2021",364676,1200
"Sep 24, 2021",365877,1201
"Sep 25, 2021",367077,1200
"Sep 26, 2021",368277,1200
"Sep 27, 2021",369477,1200
"Sep 28, 2021",370677,1200
"Sep 29, 2021",371878,1201
"Sep 30, 2021",373078,1200
"Oct 1, 2021",374278,1200
"Oct 2, 2021",375478,1200
"Oct 3, 2021",376679,1201
"Oct 4, 2021",377879,1200
"Oct 5, 2021",379079,1200
"Oct 6, 2021",380279,1200
"Oct 7, 2021",381479,1200
"Oct 8, 2021",382680,1201
"Oct 9, 2021",383880,1200
"Oct 10, 2021",385080,1200
"Oct 11, 2021",386280,1200
"Oct 12, 2021",387481,1201
"Oct 13, 2021",388681,1200
"Oct 14, 2021",389881,1200
"Oct 15, 2021",391081,1200
"Oct 16, 2021",392282,1201
"Oct 17, 2021",393482,1200
"Oct 18, 2021",394682,1200
"Oct 19, 2021",395882,1200
"Oct 20, 2021",397082,1200
"Oct 21, 2021",398283,1201
"Oct 22, 2021",399483,1200
"Oct 23, 2021",400683,1200
"Oct 24, 2021",401883,1200
"Oct 25, 2021",403084,1201
"Oct 26, 2021",404284,1200
"Oct 27, 2021",405484,1200
"Oct 28, 2021",406684,1200
"Oct 29, 2021",407885,1201
"Oct 30, 2021",409085,1200
"Oct 31, 2021",410285,1200
"Nov 1, 2021",411485,1200
"Nov 2, 2021",412685,1200
"Nov 3, 2021",413886,1201
"Nov 4, 2021",415086,1200
"Nov 5, 2021",416286,1200
"Nov 6, 2021",417486,1200
"Nov 7, 2021",418687,1201
"Nov 8, 2021",419887,1200
"Nov 9, 2021",421087,1200
"Nov 10, 2021",422287,1200
"Nov 11, 2021",423487,1200
"Nov 12, 2021",424688,1201
"Nov 13, 2021",425888,1200
"Nov 14, 2021",427088,1200
"Nov 15, 2021",428288,1200
"Nov 16, 2021",429489,1201
"Nov 17, 2021",430689,1200
"Nov 18, 2021",431889,1200
"Nov 19, 2021",433089,1200
"Nov 20, 2021",434290,1201
"Nov 21, 2021",435490,1200
"Nov 22, 2021",436690,1200
"Nov 23, 2021",437890,1200
"Nov 24, 2021",439090,1200
"Nov 25, 2021",440291,1201
"Nov 26, 2021",441491,1200
"Nov 27, 2021",442691,1200
"Nov 28, 2021",443891,1200
"Nov 29, 2021",445092,1201
"Nov 30, 2021",446292,1200
"Dec 1, 2021",447492,1200
"Dec 2, 2021",448692,1200
"Dec 3, 2021",449893,1201
"Dec 4, 2021",451093,1200
"Dec 5, 2021",452293,1200
"Dec 6, 2021",453493,1200
"Dec 7, 2021",454693,1200
"Dec 8, 2021",455894,1201
"Dec 9, 2021",457094,1200
"Dec 10, 2021",458294,1200
"Dec 11, 2021",459494,1200
"Dec 12, 2021",460695,1201
"Dec 13, 2021",461895,1200
"Dec 14, 2021",463095,1200
"Dec 15, 2021",464295,1200
"Dec 16, 2021",465495,1200
"Dec 17, 2021",466696,1201
"Dec 18, 2021",467896,1200
"Dec 19, 2021",469096,1200
"Dec 20, 2021",470296,1200
"Dec 21, 2021",471497,1201
"Dec 22, 2021",472697,1200
"Dec 23, 2021",473897,1200
"Dec 24, 2021",475097,1200
"Dec 25, 2021",476298,1201
"Dec 26, 2021",477498,1200
"Dec 27, 2021",478698,1200
"Dec 28, 2021",479898,1200
"Dec 29, 2021",481098,1200
"Dec 30, 2021",482299,1201
"Dec 31, 2021",483499,1200
"Jan 1, 2022",484699,1200
"Jan 2, 2022",485899,1200
"Jan 3, 2022",487100,1201
"Jan 4, 2022",488300,1200
"Jan 5, 2022",489500,1200
"Jan 6, 2022",490700,1200
"Jan 7, 2022",491900,1200
"Jan 8, 2022",493101,1201
"Jan 9, 2022",494301,1200
"Jan 10, 2022",495501,1200
"Jan 11, 2022",496701,1200
"Jan 12, 2022",497902,1201
"Jan 13, 2022",499102,1200
"Jan 14, 2022",500302,1200
"Jan 15, 2022",501502,1200
"Jan 16, 2022",502703,1201
"Jan 17, 2022",503903,1200
"Jan 18, 2022",505103,1200
"Jan 19, 2022",505165,62
"Jan 20, 2022",505228,63
"Jan 21, 2022",505323,95
"Jan 22, 2022",505385,62
"Jan 23, 2022",505442,57
"Jan 24, 2022",505511,69
"Jan 25, 2022",505583,72
"Jan 26, 2022",505655,72
"Jan 27, 2022",505727,72
"Jan 28, 2022",505799,72
"Jan 29, 2022",505871,72
"Jan 30, 2022",505945,74
"Jan 31, 2022",506024,79
"Feb 1, 2022",506103,79
"Feb 2, 2022",506180,77
"Feb 3, 2022",506247,67
"Feb 4, 2022",506307,60
"Feb 5, 2022",506384,77
"Feb 6, 2022",506452,68
"Feb 7, 2022",506539,87
"Feb 8, 2022",506632,93
"Feb 9, 2022",506719,87
"Feb 10, 2022",506820,101
"Feb 11, 2022",506913,93
"Feb 12, 2022",507014,101
"Feb 13, 2022",507124,110
"Feb 14, 2022",507240,116
"Feb 15, 2022",507348,108
"Feb 16, 2022",507469,121
"Feb 17, 2022",507583,114
"Feb 18, 2022",507684,101
"Feb 19, 2022",507778,94
"Feb 20, 2022",507874,96
"Feb 21, 2022",507976,102
"Feb 22, 2022",508119,143
"Feb 23, 2022",508239,120
"Feb 24, 2022",508364,125
"Feb 25, 2022",508474,110
"Feb 26, 2022",508564,90
"Feb 27, 2022",508661,97
"Feb 28, 2022",508740,79
"Mar 1, 2022",508809,69
"Mar 2, 2022",508888,79
"Mar 3, 2022",508962,74
"Mar 4, 2022",509056,94
"Mar 5, 2022",509139,83
"Mar 6, 2022",509212,73
"Mar 7, 2022",509293,81
"Mar 8, 2022",509421,128
"Mar 9, 2022",509510,89
"Mar 10, 2022",509593,83
"Mar 11, 2022",509693,100
"Mar 12, 2022",509781,88
"Mar 13, 2022",509874,93
"Mar 14, 2022",509953,79
"Mar 15, 2022",510036,83
"Mar 16, 2022",510116,80
"Mar 17, 2022",510199,83
"Mar 18, 2022",510264,65
"Mar 19, 2022",510332,68
"Mar 20, 2022",510392,60
"Mar 21, 2022",510462,70
"Mar 22, 2022",510549,87
"Mar 23, 2022",510621,72
"Mar 24, 2022",510716,95
"Mar 25, 2022",510802,86
"Mar 26, 2022",510885,83
"Mar 27, 2022",510959,74
"Mar 28, 2022",511038,79
"Mar 29, 2022",511119,81
"Mar 30, 2022",511177,58
"Mar 31, 2022",511257,80
