Date,Spotify Streams,Change
"Jul 24, 2015",0,0
"Jul 25, 2015",2309,0
"Jul 26, 2015",4604,0
"Jul 27, 2015",6886,0
"Jul 28, 2015",9155,0
"Jul 29, 2015",11412,0
"Jul 30, 2015",13655,0
"Jul 31, 2015",15886,0
"Aug 1, 2015",18105,0
"Aug 2, 2015",20311,0
"Aug 3, 2015",22505,0
"Aug 4, 2015",24687,0
"Aug 5, 2015",26857,0
"Aug 6, 2015",29015,0
"Aug 7, 2015",31161,0
"Aug 8, 2015",33296,0
"Aug 9, 2015",35419,0
"Aug 10, 2015",37531,0
"Aug 11, 2015",39631,0
"Aug 12, 2015",41720,0
"Aug 13, 2015",43799,0
"Aug 14, 2015",45866,0
"Aug 15, 2015",47922,0
"Aug 16, 2015",49968,0
"Aug 17, 2015",52003,0
"Aug 18, 2015",54027,0
"Aug 19, 2015",56041,0
"Aug 20, 2015",58045,0
"Aug 21, 2015",60038,0
"Aug 22, 2015",62021,0
"Aug 23, 2015",63995,0
"Aug 24, 2015",65958,0
"Aug 25, 2015",67911,0
"Aug 26, 2015",69855,0
"Aug 27, 2015",71788,0
"Aug 28, 2015",73713,0
"Aug 29, 2015",75627,0
"Aug 30, 2015",77532,0
"Aug 31, 2015",79428,0
"Sep 1, 2015",81315,0
"Sep 2, 2015",83192,0
"Sep 3, 2015",85061,0
"Sep 4, 2015",86920,0
"Sep 5, 2015",88771,0
"Sep 6, 2015",90612,0
"Sep 7, 2015",92445,0
"Sep 8, 2015",94269,0
"Sep 9, 2015",96084,0
"Sep 10, 2015",97891,0
"Sep 11, 2015",99690,0
"Sep 12, 2015",101480,0
"Sep 13, 2015",103261,0
"Sep 14, 2015",105035,0
"Sep 15, 2015",106800,0
"Sep 16, 2015",108557,0
"Sep 17, 2015",110306,0
"Sep 18, 2015",112047,0
"Sep 19, 2015",113780,0
"Sep 20, 2015",115506,0
"Sep 21, 2015",117223,0
"Sep 22, 2015",118933,0
"Sep 23, 2015",120635,0
"Sep 24, 2015",122330,0
"Sep 25, 2015",124017,0
"Sep 26, 2015",125696,0
"Sep 27, 2015",127369,0
"Sep 28, 2015",129034,0
"Sep 29, 2015",130691,0
"Sep 30, 2015",132342,0
"Oct 1, 2015",133985,0
"Oct 2, 2015",135621,0
"Oct 3, 2015",137250,0
"Oct 4, 2015",138872,0
"Oct 5, 2015",140488,0
"Oct 6, 2015",142096,0
"Oct 7, 2015",143697,0
"Oct 8, 2015",145292,0
"Oct 9, 2015",146880,0
"Oct 10, 2015",148462,0
"Oct 11, 2015",150037,0
"Oct 12, 2015",151605,0
"Oct 13, 2015",153167,0
"Oct 14, 2015",154722,0
"Oct 15, 2015",156271,0
"Oct 16, 2015",157814,0
"Oct 17, 2015",159350,0
"Oct 18, 2015",160880,0
"Oct 19, 2015",162404,0
"Oct 20, 2015",163922,0
"Oct 21, 2015",165434,0
"Oct 22, 2015",166939,0
"Oct 23, 2015",168439,0
"Oct 24, 2015",169933,0
"Oct 25, 2015",171420,0
"Oct 26, 2015",172902,0
"Oct 27, 2015",174378,0
"Oct 28, 2015",175849,0
"Oct 29, 2015",177313,0
"Oct 30, 2015",178772,0
"Oct 31, 2015",180225,0
"Nov 1, 2015",181673,0
"Nov 2, 2015",183115,0
"Nov 3, 2015",184551,0
"Nov 4, 2015",185983,0
"Nov 5, 2015",187408,0
"Nov 6, 2015",188828,0
"Nov 7, 2015",190243,0
"Nov 8, 2015",191653,0
"Nov 9, 2015",193057,0
"Nov 10, 2015",194456,0
"Nov 11, 2015",195850,0
"Nov 12, 2015",197239,0
"Nov 13, 2015",198622,0
"Nov 14, 2015",200001,0
"Nov 15, 2015",201374,0
"Nov 16, 2015",202743,0
"Nov 17, 2015",204106,0
"Nov 18, 2015",205465,0
"Nov 19, 2015",206818,0
"Nov 20, 2015",208167,0
"Nov 21, 2015",209511,0
"Nov 22, 2015",210850,0
"Nov 23, 2015",212184,0
"Nov 24, 2015",213514,0
"Nov 25, 2015",214839,0
"Nov 26, 2015",216159,0
"Nov 27, 2015",217475,0
"Nov 28, 2015",218786,0
"Nov 29, 2015",220092,0
"Nov 30, 2015",221394,0
"Dec 1, 2015",222691,0
"Dec 2, 2015",223984,0
"Dec 3, 2015",225273,0
"Dec 4, 2015",226557,0
"Dec 5, 2015",227837,0
"Dec 6, 2015",229112,0
"Dec 7, 2015",230383,0
"Dec 8, 2015",231650,0
"Dec 9, 2015",232913,0
"Dec 10, 2015",234171,0
"Dec 11, 2015",235425,0
"Dec 12, 2015",236675,0
"Dec 13, 2015",237921,0
"Dec 14, 2015",239162,0
"Dec 15, 2015",240400,0
"Dec 16, 2015",241634,0
"Dec 17, 2015",242863,0
"Dec 18, 2015",244089,0
"Dec 19, 2015",245310,0
"Dec 20, 2015",246528,0
"Dec 21, 2015",247741,0
"Dec 22, 2015",248951,0
"Dec 23, 2015",250157,0
"Dec 24, 2015",251359,0
"Dec 25, 2015",252557,0
"Dec 26, 2015",253752,0
"Dec 27, 2015",254943,0
"Dec 28, 2015",256130,0
"Dec 29, 2015",257313,0
"Dec 30, 2015",258492,0
