Date,Spotify Streams,Change
"Jul 9, 1998",10417,0.0
"Jul 10, 1998",10421,4.0
"Jul 11, 1998",10426,5.0
"Jul 12, 1998",10430,4.0
"Jul 13, 1998",10434,4.0
"Jul 14, 1998",10438,4.0
"Jul 15, 1998",10443,5.0
"Jul 16, 1998",10447,4.0
"Jul 17, 1998",10451,4.0
"Jul 18, 1998",10455,4.0
"Jul 19, 1998",10460,5.0
"Jul 20, 1998",10464,4.0
"Jul 21, 1998",10468,4.0
"Jul 22, 1998",10472,4.0
"Jul 23, 1998",10477,5.0
"Jul 24, 1998",10481,4.0
"Jul 25, 1998",10485,4.0
"Jul 26, 1998",10489,4.0
"Jul 27, 1998",10494,5.0
"Jul 28, 1998",10498,4.0
"Jul 29, 1998",10502,4.0
"Jul 30, 1998",10506,4.0
"Jul 31, 1998",10510,4.0
"Aug 1, 1998",10515,5.0
"Aug 2, 1998",10519,4.0
"Aug 3, 1998",10523,4.0
"Aug 4, 1998",10527,4.0
"Aug 5, 1998",10531,4.0
"Aug 6, 1998",10536,5.0
"Aug 7, 1998",10540,4.0
"Aug 8, 1998",10544,4.0
"Aug 9, 1998",10548,4.0
"Aug 10, 1998",10552,4.0
"Aug 11, 1998",10557,5.0
"Aug 12, 1998",10561,4.0
"Aug 13, 1998",10565,4.0
"Aug 14, 1998",10569,4.0
"Aug 15, 1998",10573,4.0
"Aug 16, 1998",10577,4.0
"Aug 17, 1998",10582,5.0
"Aug 18, 1998",10586,4.0
"Aug 19, 1998",10590,4.0
"Aug 20, 1998",10594,4.0
"Aug 21, 1998",10598,4.0
"Aug 22, 1998",10602,4.0
"Aug 23, 1998",10607,5.0
"Aug 24, 1998",10611,4.0
"Aug 25, 1998",10615,4.0
"Aug 26, 1998",10619,4.0
"Aug 27, 1998",10623,4.0
"Aug 28, 1998",10627,4.0
"Aug 29, 1998",10631,4.0
"Aug 30, 1998",10636,5.0
"Aug 31, 1998",10640,4.0
"Sep 1, 1998",10644,4.0
"Sep 2, 1998",10648,4.0
"Sep 3, 1998",10652,4.0
"Sep 4, 1998",10656,4.0
"Sep 5, 1998",10660,4.0
"Sep 6, 1998",10664,4.0
"Sep 7, 1998",10669,5.0
"Sep 8, 1998",10673,4.0
"Sep 9, 1998",10677,4.0
"Sep 10, 1998",10681,4.0
"Sep 11, 1998",10685,4.0
"Sep 12, 1998",10689,4.0
"Sep 13, 1998",10693,4.0
"Sep 14, 1998",10697,4.0
"Sep 15, 1998",10701,4.0
"Sep 16, 1998",10705,4.0
"Sep 17, 1998",10710,5.0
"Sep 18, 1998",10714,4.0
"Sep 19, 1998",10718,4.0
"Sep 20, 1998",10722,4.0
"Sep 21, 1998",10726,4.0
"Sep 22, 1998",10730,4.0
"Sep 23, 1998",10734,4.0
"Sep 24, 1998",10738,4.0
"Sep 25, 1998",10742,4.0
"Sep 26, 1998",10746,4.0
"Sep 27, 1998",10750,4.0
"Sep 28, 1998",10754,4.0
"Sep 29, 1998",10759,5.0
"Sep 30, 1998",10763,4.0
"Oct 1, 1998",10767,4.0
"Oct 2, 1998",10771,4.0
"Oct 3, 1998",10775,4.0
"Oct 4, 1998",10779,4.0
"Oct 5, 1998",10783,4.0
"Oct 6, 1998",10787,4.0
"Oct 7, 1998",10791,4.0
"Oct 8, 1998",10795,4.0
"Oct 9, 1998",10799,4.0
"Oct 10, 1998",10803,4.0
"Oct 11, 1998",10807,4.0
"Oct 12, 1998",10811,4.0
"Oct 13, 1998",10815,4.0
"Oct 14, 1998",10819,4.0
"Oct 15, 1998",10823,4.0
"Oct 16, 1998",10827,4.0
