Date,Spotify Streams,Change
"Dec 18, 2020",0,0.0
"Dec 19, 2020",12737,12737.0
"Dec 20, 2020",25207,12470.0
"Dec 21, 2020",37419,12212.0
"Dec 22, 2020",49384,11965.0
"Dec 23, 2020",61109,11725.0
"Dec 24, 2020",72605,11496.0
"Dec 25, 2020",83879,11274.0
"Dec 26, 2020",94939,11060.0
"Dec 27, 2020",105792,10853.0
"Dec 28, 2020",116445,10653.0
"Dec 29, 2020",126905,10460.0
"Dec 30, 2020",137178,10273.0
"Dec 31, 2020",147271,10093.0
"Jan 1, 2021",157189,9918.0
"Jan 2, 2021",166937,9748.0
"Jan 3, 2021",176522,9585.0
"Jan 4, 2021",185949,9427.0
"Jan 5, 2021",195221,9272.0
"Jan 6, 2021",204344,9123.0
"Jan 7, 2021",213323,8979.0
"Jan 8, 2021",222161,8838.0
"Jan 9, 2021",230863,8702.0
"Jan 10, 2021",239433,8570.0
"Jan 11, 2021",247874,8441.0
"Jan 12, 2021",256191,8317.0
"Jan 13, 2021",264386,8195.0
"Jan 14, 2021",272463,8077.0
"Jan 15, 2021",280426,7963.0
"Jan 16, 2021",288278,7852.0
"Jan 17, 2021",296021,7743.0
"Jan 18, 2021",303659,7638.0
"Jan 19, 2021",311194,7535.0
"Jan 20, 2021",318629,7435.0
"Jan 21, 2021",325967,7338.0
"Jan 22, 2021",333211,7244.0
"Jan 23, 2021",340362,7151.0
"Jan 24, 2021",347423,7061.0
"Jan 25, 2021",354397,6974.0
"Jan 26, 2021",361285,6888.0
"Jan 27, 2021",368090,6805.0
"Jan 28, 2021",374814,6724.0
"Jan 29, 2021",381458,6644.0
"Jan 30, 2021",388026,6568.0
"Jan 31, 2021",394518,6492.0
"Feb 1, 2021",400937,6419.0
"Feb 2, 2021",407284,6347.0
"Feb 3, 2021",413561,6277.0
"Feb 4, 2021",419769,6208.0
"Feb 5, 2021",425911,6142.0
"Feb 6, 2021",431988,6077.0
"Feb 7, 2021",438001,6013.0
"Feb 8, 2021",443952,5951.0
"Feb 9, 2021",449842,5890.0
"Feb 10, 2021",455673,5831.0
"Feb 11, 2021",461446,5773.0
"Feb 12, 2021",467162,5716.0
"Feb 13, 2021",472823,5661.0
"Feb 14, 2021",478430,5607.0
"Feb 15, 2021",483983,5553.0
"Feb 16, 2021",489485,5502.0
"Feb 17, 2021",494937,5452.0
"Feb 18, 2021",500339,5402.0
"Feb 19, 2021",505692,5353.0
"Feb 20, 2021",510998,5306.0
"Feb 21, 2021",516258,5260.0
"Feb 22, 2021",521472,5214.0
"Feb 23, 2021",526642,5170.0
"Feb 24, 2021",531769,5127.0
"Feb 25, 2021",536853,5084.0
"Feb 26, 2021",541895,5042.0
"Feb 27, 2021",546897,5002.0
"Feb 28, 2021",551859,4962.0
"Mar 1, 2021",556782,4923.0
"Mar 2, 2021",561666,4884.0
"Mar 3, 2021",566514,4848.0
"Mar 4, 2021",571324,4810.0
"Mar 5, 2021",576099,4775.0
"Mar 6, 2021",580839,4740.0
"Mar 7, 2021",585544,4705.0
"Mar 8, 2021",590215,4671.0
"Mar 9, 2021",594854,4639.0
"Mar 10, 2021",599460,4606.0
"Mar 11, 2021",604035,4575.0
"Mar 12, 2021",608578,4543.0
"Mar 13, 2021",613091,4513.0
"Mar 14, 2021",617574,4483.0
"Mar 15, 2021",622028,4454.0
"Mar 16, 2021",626453,4425.0
"Mar 17, 2021",630851,4398.0
"Mar 18, 2021",635220,4369.0
"Mar 19, 2021",639563,4343.0
"Mar 20, 2021",643880,4317.0
"Mar 21, 2021",648170,4290.0
"Mar 22, 2021",652436,4266.0
"Mar 23, 2021",656676,4240.0
"Mar 24, 2021",660892,4216.0
"Mar 25, 2021",665084,4192.0
"Mar 26, 2021",669253,4169.0
"Mar 27, 2021",673398,4145.0
"Mar 28, 2021",677521,4123.0
"Mar 29, 2021",681622,4101.0
"Mar 30, 2021",685702,4080.0
"Mar 31, 2021",689760,4058.0
"Apr 1, 2021",693797,4037.0
"Apr 2, 2021",697814,4017.0
"Apr 3, 2021",701812,3998.0
"Apr 4, 2021",705789,3977.0
"Apr 5, 2021",709747,3958.0
"Apr 6, 2021",713686,3939.0
"Apr 7, 2021",717607,3921.0
"Apr 8, 2021",721510,3903.0
"Apr 9, 2021",725395,3885.0
"Apr 10, 2021",729262,3867.0
"Apr 11, 2021",733113,3851.0
"Apr 12, 2021",736947,3834.0
"Apr 13, 2021",740764,3817.0
"Apr 14, 2021",744565,3801.0
"Apr 15, 2021",748350,3785.0
"Apr 16, 2021",752120,3770.0
"Apr 17, 2021",755875,3755.0
"Apr 18, 2021",759615,3740.0
"Apr 19, 2021",763340,3725.0
"Apr 20, 2021",767051,3711.0
"Apr 21, 2021",770747,3696.0
"Apr 22, 2021",774430,3683.0
"Apr 23, 2021",778100,3670.0
"Apr 24, 2021",781756,3656.0
"Apr 25, 2021",785400,3644.0
"Apr 26, 2021",789031,3631.0
"Apr 27, 2021",792649,3618.0
"Apr 28, 2021",796255,3606.0
"Apr 29, 2021",799849,3594.0
"Apr 30, 2021",803431,3582.0
"May 1, 2021",807002,3571.0
"May 2, 2021",810562,3560.0
"May 3, 2021",814110,3548.0
"May 4, 2021",817648,3538.0
"May 5, 2021",821175,3527.0
"May 6, 2021",824692,3517.0
"May 7, 2021",828198,3506.0
"May 8, 2021",831695,3497.0
"May 9, 2021",835182,3487.0
"May 10, 2021",838659,3477.0
