Date,Likes,Change
"Jul 16, 2022",690689,0
"Jul 17, 2022",1242467,551778
"Jul 18, 2022",1534712,292245
"Jul 19, 2022",1708647,173935
"Jul 20, 2022",1876124,167477
"Jul 21, 2022",2013154,137030
"Jul 22, 2022",2123406,110252
"Jul 23, 2022",2171259,47853
"Jul 24, 2022",2219112,47853
"Jul 25, 2022",2266965,47853
"Jul 26, 2022",2314818,47853
"Jul 27, 2022",2362672,47854
"Jul 28, 2022",2410525,47853
"Jul 29, 2022",2458378,47853
"Jul 30, 2022",2506231,47853
"Jul 31, 2022",2554084,47853
"Aug 1, 2022",2601937,47853
"Aug 2, 2022",2602272,335
"Aug 3, 2022",2632662,30390
"Aug 4, 2022",2662919,30257
"Aug 5, 2022",2693590,30671
"Aug 6, 2022",2726718,33128
"Aug 7, 2022",2758206,31488
"Aug 8, 2022",2786030,27824
"Aug 9, 2022",2816446,30416
"Aug 10, 2022",2843145,26699
"Aug 11, 2022",2870630,27485
"Aug 12, 2022",2897883,27253
"Aug 13, 2022",2926055,28172
"Aug 14, 2022",2954820,28765
"Aug 15, 2022",2977209,22389
"Aug 16, 2022",2998975,21766
"Aug 17, 2022",3022156,23181
"Aug 18, 2022",3044773,22617
"Aug 19, 2022",3066689,21916
"Aug 20, 2022",3089069,22380
"Aug 21, 2022",3113414,24345
"Aug 22, 2022",3131300,17886
"Aug 23, 2022",3148699,17399
"Aug 24, 2022",3166529,17830
"Aug 25, 2022",3186854,20325
"Aug 26, 2022",3207535,20681
"Aug 27, 2022",3229600,22065
"Aug 28, 2022",3252241,22641
"Aug 29, 2022",3271672,19431
"Aug 30, 2022",3291228,19556
"Aug 31, 2022",3310437,19209
"Sep 1, 2022",3328912,18475
"Sep 2, 2022",3347593,18681
"Sep 3, 2022",3368825,21232
"Sep 4, 2022",3392377,23552
"Sep 5, 2022",3414248,21871
"Sep 6, 2022",3434196,19948
"Sep 7, 2022",3453206,19010
"Sep 8, 2022",3472843,19637
"Sep 9, 2022",3497276,24433
"Sep 10, 2022",3527723,30447
"Sep 11, 2022",3561485,33762
"Sep 12, 2022",3587440,25955
"Sep 13, 2022",3611913,24473
"Sep 14, 2022",3635316,23403
"Sep 15, 2022",3657955,22639
"Sep 16, 2022",3678788,20833
"Sep 17, 2022",3702631,23843
"Sep 18, 2022",3727230,24599
"Sep 19, 2022",3745788,18558
"Sep 20, 2022",3763172,17384
"Sep 21, 2022",3781696,18524
"Sep 22, 2022",3800364,18668
"Sep 23, 2022",3820390,20026
"Sep 24, 2022",3846257,25867
"Sep 25, 2022",3874681,28424
"Sep 26, 2022",3895608,20927
"Sep 27, 2022",3915699,20091
"Sep 28, 2022",3935976,20277
"Sep 29, 2022",3957486,21510
"Sep 30, 2022",3979098,21612
"Oct 1, 2022",4004731,25633
"Oct 2, 2022",4032046,27315
"Oct 3, 2022",4056250,24204
"Oct 4, 2022",4080416,24166
"Oct 5, 2022",4104629,24213
"Oct 6, 2022",4126244,21615
"Oct 7, 2022",4147188,20944
"Oct 8, 2022",4169666,22478
"Oct 9, 2022",4193081,23415
"Oct 10, 2022",4211429,18348
"Oct 11, 2022",4228984,17555
"Oct 12, 2022",4246660,17676
"Oct 13, 2022",4265241,18581
"Oct 14, 2022",4282945,17704
"Oct 15, 2022",4303422,20477
"Oct 16, 2022",4326231,22809
"Oct 17, 2022",4342583,16352
"Oct 18, 2022",4358559,15976
"Oct 19, 2022",4375682,17123
"Oct 20, 2022",4393733,18051
"Oct 21, 2022",4413311,19578
"Oct 22, 2022",4434514,21203
"Oct 23, 2022",4456548,22034
"Oct 24, 2022",4475585,19037
"Oct 25, 2022",4494144,18559
"Oct 26, 2022",4513294,19150
"Oct 27, 2022",4531482,18188
"Oct 28, 2022",4548226,16744
"Oct 29, 2022",4566051,17825
"Oct 30, 2022",4583640,17589
"Oct 31, 2022",4597890,14250
"Nov 1, 2022",4610480,12590
"Nov 2, 2022",4623060,12580
"Nov 3, 2022",4635585,12525
"Nov 4, 2022",4658604,23019
"Nov 5, 2022",4681622,23018
"Nov 6, 2022",4682221,599
"Nov 7, 2022",4695121,12900
"Nov 8, 2022",4708341,13220
"Nov 9, 2022",4719983,11642
"Nov 10, 2022",4731318,11335
"Nov 11, 2022",4743855,12537
"Nov 12, 2022",4757956,14101
"Nov 13, 2022",4771454,13498
"Nov 14, 2022",4782927,11473
"Nov 15, 2022",4793681,10754
"Nov 16, 2022",4804260,10579
"Nov 17, 2022",4815106,10846
"Nov 18, 2022",4826286,11180
"Nov 19, 2022",4839734,13448
"Nov 20, 2022",4854355,14621
"Nov 21, 2022",4864747,10392
"Nov 22, 2022",4874760,10013
"Nov 23, 2022",4884805,10045
"Nov 24, 2022",4895176,10371
"Nov 25, 2022",4905568,10392
"Nov 26, 2022",4917192,11624
"Nov 27, 2022",4930324,13132
"Nov 28, 2022",4940135,9811
"Nov 29, 2022",4950029,9894
"Nov 30, 2022",4959731,9702
"Dec 1, 2022",4969397,9666
"Dec 2, 2022",4978945,9548
"Dec 3, 2022",4989992,11047
"Dec 4, 2022",5002010,12018
"Dec 5, 2022",5011206,9196
"Dec 6, 2022",5020234,9028
"Dec 7, 2022",5028885,8651
"Dec 8, 2022",5037404,8519
"Dec 9, 2022",5045519,8115
"Dec 10, 2022",5054178,8659
"Dec 11, 2022",5064186,10008
"Dec 12, 2022",5071493,7307
"Dec 13, 2022",5079279,7786
"Dec 14, 2022",5087031,7752
"Dec 15, 2022",5094578,7547
"Dec 16, 2022",5102223,7645
"Dec 17, 2022",5111080,8857
"Dec 18, 2022",5120481,9401
"Dec 19, 2022",5127842,7361
"Dec 20, 2022",5135157,7315
"Dec 21, 2022",5142224,7067
"Dec 22, 2022",5149380,7156
"Dec 23, 2022",5157198,7818
"Dec 24, 2022",5165964,8766
"Dec 25, 2022",5175227,9263
"Dec 26, 2022",5183097,7870
"Dec 27, 2022",5191004,7907
"Dec 28, 2022",5198661,7657
"Dec 29, 2022",5206349,7688
"Dec 30, 2022",5214370,8021
"Dec 31, 2022",5224000,9630
"Jan 1, 2023",5233100,9100
"Jan 2, 2023",5239609,6509
"Jan 3, 2023",5245952,6343
"Jan 4, 2023",5251706,5754
"Jan 5, 2023",5257424,5718
"Jan 6, 2023",5262885,5461
"Jan 7, 2023",5268723,5838
"Jan 8, 2023",5275735,7012
"Jan 9, 2023",5280994,5259
"Jan 10, 2023",5286457,5463
"Jan 11, 2023",5291616,5159
"Jan 12, 2023",5297511,5895
"Jan 13, 2023",5304695,7184
"Jan 14, 2023",5312593,7898
"Jan 15, 2023",5319657,7064
"Jan 16, 2023",5324815,5158
"Jan 17, 2023",5329920,5105
"Jan 18, 2023",5334701,4781
"Jan 19, 2023",5339590,4889
"Jan 20, 2023",5344622,5032
"Jan 21, 2023",5349226,4604
"Jan 22, 2023",5354489,5263
"Jan 23, 2023",5358550,4061
"Jan 24, 2023",5362453,3903
"Jan 25, 2023",5366557,4104
"Jan 26, 2023",5371087,4530
"Jan 27, 2023",5374863,3776
"Jan 28, 2023",5378752,3889
"Jan 29, 2023",5383000,4248
"Jan 30, 2023",5386323,3323
"Jan 31, 2023",5389480,3157
"Feb 1, 2023",5392763,3283
"Feb 2, 2023",5395933,3170
"Feb 3, 2023",5399160,3227
"Feb 4, 2023",5403142,3982
"Feb 5, 2023",5407377,4235
"Feb 6, 2023",5410565,3188
"Feb 7, 2023",5413577,3012
"Feb 8, 2023",5416658,3081
"Feb 9, 2023",5419718,3060
"Feb 10, 2023",5422861,3143
"Feb 11, 2023",5426823,3962
"Feb 12, 2023",5431055,4232
"Feb 13, 2023",5434187,3132
"Feb 14, 2023",5437490,3303
"Feb 15, 2023",5440833,3343
"Feb 16, 2023",5443899,3066
"Feb 17, 2023",5446976,3077
"Feb 18, 2023",5451698,4722
"Feb 19, 2023",5453807,2109
"Feb 20, 2023",5456351,2544
"Feb 21, 2023",5459015,2664
"Feb 22, 2023",5461682,2667
"Feb 23, 2023",5464275,2593
"Feb 24, 2023",5466815,2540
"Feb 25, 2023",5469574,2759
"Feb 26, 2023",5472653,3079
"Feb 27, 2023",5474818,2165
"Feb 28, 2023",5477161,2343
"Mar 1, 2023",5479309,2148
"Mar 2, 2023",5481449,2140
"Mar 3, 2023",5483807,2358
"Mar 4, 2023",5486695,2888
"Mar 5, 2023",5489618,2923
"Mar 6, 2023",5492107,2489
"Mar 7, 2023",5494495,2388
"Mar 8, 2023",5497011,2516
"Mar 9, 2023",5499272,2261
"Mar 10, 2023",5501531,2259
"Mar 11, 2023",5504356,2825
"Mar 12, 2023",5507379,3023
"Mar 13, 2023",5509805,2426
"Mar 14, 2023",5512164,2359
"Mar 15, 2023",5514556,2392
"Mar 16, 2023",5517174,2618
"Mar 17, 2023",5520117,2943
"Mar 18, 2023",5523789,3672
"Mar 19, 2023",5527972,4183
"Mar 20, 2023",5531220,3248
"Mar 21, 2023",5534239,3019
"Mar 22, 2023",5537128,2889
"Mar 23, 2023",5539885,2757
"Mar 24, 2023",5542622,2737
"Mar 25, 2023",5545654,3032
"Mar 26, 2023",5549706,4052
"Mar 27, 2023",5553712,4006
"Mar 28, 2023",5556316,2604
"Mar 29, 2023",5558894,2578
"Mar 30, 2023",5561457,2563
"Mar 31, 2023",5564154,2697
"Apr 1, 2023",5567094,2940
"Apr 2, 2023",5570256,3162
"Apr 3, 2023",5572822,2566
"Apr 4, 2023",5575470,2648
"Apr 5, 2023",5577899,2429
"Apr 6, 2023",5580235,2336
"Apr 7, 2023",5583065,2830
"Apr 8, 2023",5586567,3502
"Apr 9, 2023",5588308,1741
"Apr 10, 2023",5590597,2289
"Apr 11, 2023",5592928,2331
"Apr 12, 2023",5595210,2282
"Apr 13, 2023",5597595,2385
"Apr 14, 2023",5600092,2497
"Apr 15, 2023",5602532,2440
"Apr 16, 2023",5605136,2604
"Apr 17, 2023",5607136,2000
"Apr 18, 2023",5609048,1912
"Apr 19, 2023",5611074,2026
"Apr 20, 2023",5613226,2152
"Apr 21, 2023",5615513,2287
"Apr 22, 2023",5618066,2553
"Apr 23, 2023",5620827,2761
"Apr 24, 2023",5623352,2525
"Apr 25, 2023",5625756,2404
"Apr 26, 2023",5628154,2398
"Apr 27, 2023",5630613,2459
"Apr 28, 2023",5633051,2438
"Apr 29, 2023",5635569,2518
"Apr 30, 2023",5638375,2806
"May 1, 2023",5640776,2401
"May 2, 2023",5642862,2086
"May 3, 2023",5644932,2070
"May 4, 2023",5647112,2180
"May 5, 2023",5649409,2297
"May 6, 2023",5651912,2503
"May 7, 2023",5654644,2732
"May 8, 2023",5657002,2358
"May 9, 2023",5659549,2547
"May 10, 2023",5661899,2350
"May 11, 2023",5664361,2462
"May 12, 2023",5666666,2305
"May 13, 2023",5669144,2478
"May 14, 2023",5671406,2262
"May 15, 2023",5673556,2150
"May 16, 2023",5675707,2151
"May 17, 2023",5677764,2057
"May 18, 2023",5679838,2074
"May 19, 2023",5682008,2170
"May 20, 2023",5684406,2398
"May 21, 2023",5686847,2441
"May 22, 2023",5689210,2363
"May 23, 2023",5691336,2126
"May 24, 2023",5693475,2139
"May 25, 2023",5695645,2170
"May 26, 2023",5697845,2200
"May 27, 2023",5700310,2465
"May 28, 2023",5702891,2581
"May 29, 2023",5705473,2582
"May 30, 2023",5708054,2581
"May 31, 2023",5709424,1370
"Jun 1, 2023",5711914,2490
"Jun 2, 2023",5713532,1618
"Jun 3, 2023",5715687,2155
"Jun 4, 2023",5718442,2755
"Jun 5, 2023",5719751,1309
"Jun 6, 2023",5721623,1872
"Jun 7, 2023",5723548,1925
"Jun 8, 2023",5725347,1799
"Jun 9, 2023",5727334,1987
"Jun 10, 2023",5729354,2020
"Jun 11, 2023",5731444,2090
"Jun 12, 2023",5733259,1815
"Jun 13, 2023",5735143,1884
"Jun 14, 2023",5737127,1984
"Jun 15, 2023",5739121,1994
"Jun 16, 2023",5741675,2554
"Jun 17, 2023",5744078,2403
"Jun 18, 2023",5745407,1329
"Jun 19, 2023",5747193,1786
"Jun 20, 2023",5748973,1780
"Jun 21, 2023",5750747,1774
"Jun 22, 2023",5752464,1717
"Jun 23, 2023",5754188,1724
"Jun 24, 2023",5756229,2041
"Jun 25, 2023",5758819,2590
"Jun 26, 2023",5761254,2435
"Jun 27, 2023",5762352,1098
"Jun 28, 2023",5764222,1870
"Jun 29, 2023",5766157,1935
"Jun 30, 2023",5768700,2543
"Jul 1, 2023",5770643,1943
"Jul 2, 2023",5772403,1760
"Jul 3, 2023",5773908,1505
"Jul 4, 2023",5775353,1445
"Jul 5, 2023",5776795,1442
"Jul 6, 2023",5778316,1521
"Jul 7, 2023",5779930,1614
"Jul 8, 2023",5781614,1684
"Jul 9, 2023",5783150,1536
"Jul 10, 2023",5784513,1363
"Jul 11, 2023",5785636,1123
"Jul 12, 2023",5787020,1384
"Jul 13, 2023",5788335,1315
"Jul 14, 2023",5789629,1294
"Jul 15, 2023",5791182,1553
"Jul 16, 2023",5792558,1376
"Jul 17, 2023",5793780,1222
"Jul 18, 2023",5794973,1193
"Jul 19, 2023",5794935,-38
"Jul 20, 2023",5795696,761
"Jul 21, 2023",5796759,1063
"Jul 22, 2023",5798042,1283
"Jul 23, 2023",5798896,854
"Jul 24, 2023",5799858,962
"Jul 25, 2023",5800523,665
"Jul 26, 2023",5801460,937
"Jul 27, 2023",5802350,890
"Jul 28, 2023",5803169,819
"Jul 29, 2023",5803912,743
"Jul 30, 2023",5804605,693
"Jul 31, 2023",5805277,672
"Aug 1, 2023",5806102,825
"Aug 2, 2023",5806807,705
"Aug 3, 2023",5807593,786
"Aug 4, 2023",5808289,696
"Aug 5, 2023",5809292,1003
"Aug 6, 2023",5810286,994
"Aug 7, 2023",5810982,696
"Aug 8, 2023",5811562,580
"Aug 9, 2023",5812340,778
"Aug 10, 2023",5813022,682
"Aug 11, 2023",5813774,752
"Aug 12, 2023",5814832,1058
"Aug 13, 2023",5816028,1196
"Aug 14, 2023",5816912,884
"Aug 15, 2023",5817855,943
"Aug 16, 2023",5818471,616
"Aug 17, 2023",5819086,615
"Aug 18, 2023",5819940,854
"Aug 19, 2023",5820794,854
"Aug 20, 2023",5821719,925
"Aug 21, 2023",5822643,924
"Aug 22, 2023",5823347,704
"Aug 23, 2023",5824050,703
"Aug 24, 2023",5824908,858
"Aug 25, 2023",5825765,857
"Aug 26, 2023",5826881,1116
"Aug 27, 2023",5827996,1115
"Aug 28, 2023",5828847,851
"Aug 29, 2023",5829697,850
"Aug 30, 2023",5830754,1057
"Aug 31, 2023",5831810,1056
"Sep 1, 2023",5832905,1095
"Sep 2, 2023",5833999,1094
"Sep 3, 2023",5835090,1091
"Sep 4, 2023",5836181,1091
"Sep 5, 2023",5837206,1025
"Sep 6, 2023",5838231,1025
"Sep 7, 2023",5839181,950
"Sep 8, 2023",5840131,950
"Sep 9, 2023",5841406,1275
"Sep 10, 2023",5842680,1274
"Sep 11, 2023",5843895,1215
"Sep 12, 2023",5845110,1215
"Sep 13, 2023",5846331,1221
"Sep 14, 2023",5847552,1221
"Sep 15, 2023",5848973,1421
"Sep 16, 2023",5850393,1420
"Sep 17, 2023",5851787,1394
"Sep 18, 2023",5853180,1393
"Sep 19, 2023",5854202,1022
"Sep 20, 2023",5855223,1021
"Sep 21, 2023",5856320,1097
"Sep 22, 2023",5857417,1097
"Sep 23, 2023",5858492,1075
"Sep 24, 2023",5859567,1075
"Sep 25, 2023",5860212,645
"Sep 26, 2023",5860857,645
"Sep 27, 2023",5861825,968
"Sep 28, 2023",5862792,967
"Sep 29, 2023",5863735,943
"Sep 30, 2023",5864678,943
"Oct 1, 2023",5865673,995
"Oct 2, 2023",5866668,995
"Oct 3, 2023",5867336,668
"Oct 4, 2023",5868004,668
"Oct 5, 2023",5868924,920
"Oct 6, 2023",5869844,920
"Oct 7, 2023",5870725,881
"Oct 8, 2023",5871606,881
"Oct 9, 2023",5872424,818
"Oct 10, 2023",5873241,817
"Oct 11, 2023",5874119,878
"Oct 12, 2023",5874997,878
"Oct 13, 2023",5875890,893
"Oct 14, 2023",5876783,893
"Oct 15, 2023",5877695,912
"Oct 16, 2023",5878606,911
"Oct 17, 2023",5879400,794
"Oct 18, 2023",5880193,793
"Oct 19, 2023",5881090,897
"Oct 20, 2023",5881987,897
"Oct 21, 2023",5882801,814
"Oct 22, 2023",5883615,814
"Oct 23, 2023",5884672,1057
"Oct 24, 2023",5885729,1057
"Oct 25, 2023",5886619,890
"Oct 26, 2023",5887509,890
"Oct 27, 2023",5888450,941
"Oct 28, 2023",5889391,941
"Oct 29, 2023",5890490,1099
"Oct 30, 2023",5891588,1098
"Oct 31, 2023",5892369,781
"Nov 1, 2023",5893149,780
"Nov 2, 2023",5893885,736
"Nov 3, 2023",5894621,736
"Nov 4, 2023",5895516,895
"Nov 5, 2023",5896411,895
"Nov 6, 2023",5897042,631
"Nov 7, 2023",5897672,630
"Nov 8, 2023",5898284,612
"Nov 9, 2023",5898896,612
"Nov 10, 2023",5899812,916
"Nov 11, 2023",5900727,915
"Nov 12, 2023",5901670,943
"Nov 13, 2023",5902612,942
"Nov 14, 2023",5903535,923
"Nov 15, 2023",5904458,923
"Nov 16, 2023",5905383,925
"Nov 17, 2023",5906307,924
"Nov 18, 2023",5907299,992
"Nov 19, 2023",5908290,991
"Nov 20, 2023",5909098,808
"Nov 21, 2023",5909905,807
"Nov 22, 2023",5910755,850
"Nov 23, 2023",5911605,850
"Nov 24, 2023",5912668,1063
"Nov 25, 2023",5913731,1063
"Nov 26, 2023",5914796,1065
"Nov 27, 2023",5915860,1064
"Nov 28, 2023",5916861,1001
"Nov 29, 2023",5917861,1000
"Nov 30, 2023",5918823,962
"Dec 1, 2023",5919784,961
"Dec 2, 2023",5920752,968
"Dec 3, 2023",5921720,968
"Dec 4, 2023",5922524,804
"Dec 5, 2023",5923328,804
"Dec 6, 2023",5924235,907
"Dec 7, 2023",5925141,906
"Dec 8, 2023",5925963,822
"Dec 9, 2023",5926784,821
"Dec 10, 2023",5927445,661
"Dec 11, 2023",5928106,661
"Dec 12, 2023",5928894,788
"Dec 13, 2023",5929682,788
"Dec 14, 2023",5930529,847
"Dec 15, 2023",5931375,846
"Dec 16, 2023",5932236,861
"Dec 17, 2023",5933097,861
"Dec 18, 2023",5933795,698
"Dec 19, 2023",5934492,697
"Dec 20, 2023",5935323,831
"Dec 21, 2023",5936153,830
"Dec 22, 2023",5937088,935
"Dec 23, 2023",5938023,935
"Dec 24, 2023",5939011,988
"Dec 25, 2023",5939998,987
"Dec 26, 2023",5940881,883
"Dec 27, 2023",5941764,883
"Dec 28, 2023",5942624,860
"Dec 29, 2023",5943484,860
"Dec 30, 2023",5944555,1071
"Dec 31, 2023",5945626,1071
"Jan 1, 2024",5946433,807
"Jan 2, 2024",5947240,807
"Jan 3, 2024",5947836,596
"Jan 4, 2024",5948431,595
"Jan 5, 2024",5949172,741
"Jan 6, 2024",5949912,740
"Jan 7, 2024",5950788,876
"Jan 8, 2024",5951664,876
"Jan 9, 2024",5952522,858
"Jan 10, 2024",5953379,857
"Jan 11, 2024",5954148,769
"Jan 12, 2024",5954917,769
"Jan 13, 2024",5955852,935
"Jan 14, 2024",5956787,935
"Jan 15, 2024",5957503,716
"Jan 16, 2024",5958219,716
"Jan 17, 2024",5958956,737
"Jan 18, 2024",5959692,736
"Jan 19, 2024",5960424,732
"Jan 20, 2024",5961156,732
