Date,Likes,Change
"Mar 10, 2023",28929,0
"Mar 11, 2023",29044,115
"Mar 12, 2023",29208,164
"Mar 13, 2023",29350,142
"Mar 14, 2023",29516,166
"Mar 15, 2023",29638,122
"Mar 16, 2023",29743,105
"Mar 17, 2023",29848,105
"Mar 18, 2023",29945,97
"Mar 19, 2023",30047,102
"Mar 20, 2023",30163,116
"Mar 21, 2023",30248,85
"Mar 22, 2023",30358,110
"Mar 23, 2023",30465,107
"Mar 24, 2023",30566,101
"Mar 25, 2023",30665,99
"Mar 26, 2023",30775,110
"Mar 27, 2023",30874,99
"Mar 28, 2023",30968,94
"Mar 29, 2023",31058,90
"Mar 30, 2023",31145,87
"Mar 31, 2023",31264,119
"Apr 1, 2023",31382,118
"Apr 2, 2023",31488,106
"Apr 3, 2023",31598,110
"Apr 4, 2023",31702,104
"Apr 5, 2023",31810,108
"Apr 6, 2023",31915,105
"Apr 7, 2023",32038,123
"Apr 8, 2023",32133,95
"Apr 9, 2023",32219,86
"Apr 10, 2023",32320,101
"Apr 11, 2023",32424,104
"Apr 12, 2023",32534,110
"Apr 13, 2023",32652,118
"Apr 14, 2023",32798,146
"Apr 15, 2023",32948,150
"Apr 16, 2023",33117,169
"Apr 17, 2023",33292,175
"Apr 18, 2023",33455,163
"Apr 19, 2023",33583,128
"Apr 20, 2023",33689,106
"Apr 21, 2023",33839,150
"Apr 22, 2023",33960,121
"Apr 23, 2023",34079,119
"Apr 24, 2023",34217,138
"Apr 25, 2023",34363,146
"Apr 26, 2023",34501,138
"Apr 27, 2023",34658,157
"Apr 28, 2023",34807,149
"Apr 29, 2023",34933,126
"Apr 30, 2023",35091,158
"May 1, 2023",35185,94
"May 2, 2023",35303,118
"May 3, 2023",35445,142
"May 4, 2023",35588,143
"May 5, 2023",35687,99
"May 6, 2023",35808,121
"May 7, 2023",35950,142
"May 8, 2023",36084,134
"May 9, 2023",36204,120
"May 10, 2023",36324,120
"May 11, 2023",36442,118
"May 12, 2023",36548,106
"May 13, 2023",36665,117
"May 14, 2023",36803,138
"May 15, 2023",36894,91
"May 16, 2023",37010,116
"May 17, 2023",37139,129
"May 18, 2023",37260,121
"May 19, 2023",37394,134
"May 20, 2023",37506,112
"May 21, 2023",37586,80
"May 22, 2023",37690,104
"May 23, 2023",37785,95
"May 24, 2023",37919,134
"May 25, 2023",38056,137
"May 26, 2023",38193,137
"May 27, 2023",38296,103
"May 28, 2023",38429,133
"May 29, 2023",38561,132
"May 30, 2023",38694,133
"May 31, 2023",38769,75
"Jun 1, 2023",38925,156
"Jun 2, 2023",39029,104
"Jun 3, 2023",39169,140
"Jun 4, 2023",39320,151
"Jun 5, 2023",39402,82
"Jun 6, 2023",39525,123
"Jun 7, 2023",39648,123
"Jun 8, 2023",39758,110
"Jun 9, 2023",39884,126
"Jun 10, 2023",40002,118
"Jun 11, 2023",40130,128
"Jun 12, 2023",40247,117
"Jun 13, 2023",40345,98
"Jun 14, 2023",40473,128
"Jun 15, 2023",40547,74
"Jun 16, 2023",40677,130
"Jun 17, 2023",40798,121
"Jun 18, 2023",40908,110
"Jun 19, 2023",40995,87
"Jun 20, 2023",41111,116
"Jun 21, 2023",41211,100
"Jun 22, 2023",41365,154
"Jun 23, 2023",41439,74
"Jun 24, 2023",41539,100
"Jun 25, 2023",41631,92
"Jun 26, 2023",41764,133
"Jun 27, 2023",41896,132
"Jun 28, 2023",41972,76
"Jun 29, 2023",42072,100
"Jun 30, 2023",42180,108
"Jul 1, 2023",42282,102
"Jul 2, 2023",42416,134
"Jul 3, 2023",42544,128
"Jul 4, 2023",42663,119
"Jul 5, 2023",42754,91
"Jul 6, 2023",42894,140
"Jul 7, 2023",43019,125
"Jul 8, 2023",43127,108
"Jul 9, 2023",43240,113
"Jul 10, 2023",43365,125
"Jul 11, 2023",43474,109
"Jul 12, 2023",43605,131
"Jul 13, 2023",43706,101
"Jul 14, 2023",43774,68
"Jul 15, 2023",43878,104
"Jul 16, 2023",43991,113
"Jul 17, 2023",44122,131
"Jul 18, 2023",44231,109
"Jul 19, 2023",44342,111
"Jul 20, 2023",44426,84
"Jul 21, 2023",44510,84
"Jul 22, 2023",44603,93
"Jul 23, 2023",44707,104
"Jul 24, 2023",44794,87
"Jul 25, 2023",44881,87
"Jul 26, 2023",44996,115
"Jul 27, 2023",45135,139
